N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
1689847,699884,497.1787637,1,0,1,"[4.0, 8.428571429]","[4.975062954, 9.040251603]","[6.09397452, 9.740804411]","[7.377861175, 10.54327699]","[8.850949687, 11.46263026]","[10.5410214, 12.51601912]","[12.47993277, 13.72311344]","[14.70421181, 15.10646575]","[17.25574158, 16.69193252]","[20.18254297, 18.50915648]","[23.53967125, 20.59211878]","[27.39024302, 22.97977129]","[31.80661091, 25.71675953]","[36.87170955, 28.85425049]"
1431594,1193109,365.9443041,1,0,1,"[2.857142857, 6.0]","[3.440481069, 5.576928602]","[4.087350238, 5.236602162]","[4.809010009, 4.974812687]","[5.618078815, 4.788543037]","[6.528754799, 4.675936308]","[7.557065293, 4.636283223]","[8.721148665, 4.670027622]","[10.04157414, 4.778790392]","[11.54170451, 4.965412448]","[13.24810842, 5.234017722]","[15.19102955, 5.590097491]","[17.40492039, 6.040617556]","[19.92905001, 6.594150321]"
881777,1406902,1330.676895,1,0,1,"[4.285714286, 6.428571429]","[4.649205937, 6.340391277]","[5.021490361, 6.268102429]","[5.40340566, 6.211424158]","[5.79580735, 6.170115208]","[6.199570314, 6.143972934]","[6.61559072, 6.132832561]","[7.044788014, 6.136566523]","[7.488107008, 6.155083879]","[7.946519842, 6.188329879]","[8.421028245, 6.236285528]","[8.912665571, 6.298967338]","[9.422499147, 6.376427075]","[9.951632488, 6.468751667]"
1055146,960139,147.0892841,0,1,2,"[7.714285714, 7.857142857]","[7.73685724, 8.021937113]","[7.765121127, 8.181876497]","[7.798670499, 8.337482075]","[7.837134452, 8.489231087]","[7.88017497, 8.637560733]","[7.927484051, 8.78287169]","[7.978781229, 8.925531151]","[8.03381109, 9.065875869]","[8.092341213, 9.204214677]","[8.15416017, 9.340830952]","[8.219075684, 9.475984857]","[8.286913082, 9.60991525]","[8.357513677, 9.742841659]"
1253559,1164200,4168.48681,0,1,2,"[6.142857143, 5.142857143]","[6.201472676, 5.68971384]","[6.307697835, 6.238501946]","[6.458400432, 6.793707193]","[6.651090178, 7.359489379]","[6.883843162, 7.939745152]","[7.155237515, 8.538163246]","[7.464298798, 9.158273244]","[7.810453787, 9.803488858]","[8.193491557, 10.47714655]","[8.613530919, 11.18254019]","[9.070993386, 11.92295248]","[9.56658101, 12.70168348]","[10.10125847, 13.52207689]"
1192077,1690138,3736.724129,0,1,2,"[4.142857143, 4.0]","[4.513293145, 4.744978128]","[4.929059879, 5.616042329]","[5.396804426, 6.633980654]","[5.92422071, 7.822980893]","[6.520218246, 9.21118481]","[7.195118221, 10.83133241]","[7.960881347, 12.72151073]","[8.831372759, 14.92602457]","[9.82266961, 17.49640771]","[10.9534188, 20.49259888]","[12.24525221, 23.98430674]","[13.72326957, 28.05259686]","[15.41659877, 32.79173284]"
1024882,1390523,3587.131652,0,1,2,"[1.142857143, 0.285714286]","[1.20878298, 0.413817366]","[1.290139945, 0.552841734]","[1.38855389, 0.704740455]","[1.505905526, 0.871697735]","[1.644362548, 1.05616277]","[1.8064163, 1.260888017]","[1.994923585, 1.488972486]","[2.213154298, 1.743910756]","[2.464845643, 2.029648473]","[2.754263884, 2.350645302]","[3.086274532, 2.711946214]","[3.466422174, 3.11926236]","[3.901021279, 3.579062844]"
1711801,1640611,3338.521792,0,1,2,"[2.571428571, 7.857142857]","[2.781392321, 8.23217432]","[3.000079605, 8.633361168]","[3.228186592, 9.061965542]","[3.466438922, 9.5193364]","[3.715594002, 10.00691373]","[3.976443409, 10.52623304]","[4.2498154, 11.07893021]","[4.536577498, 11.6667465]","[4.837639253, 12.29153404]","[5.153955125, 12.95526167]","[5.486527432, 13.66002094]","[5.836409561, 14.40803275]","[6.204709271, 15.20165427]"
889324,1191493,1503.615061,0,1,2,"[1.857142857, 0.285714286]","[1.926933388, 0.428656292]","[2.008068528, 0.586411562]","[2.101836611, 0.760786397]","[2.209680434, 0.953801051]","[2.333215591, 1.167715178]","[2.474251002, 1.405056327]","[2.634811856, 1.66865178]","[2.817165303, 1.961664215]","[3.02384919, 2.287631576]","[3.257704195, 2.650511677]","[3.521909785, 3.054732094]","[3.820024447, 3.505246005]","[4.156030687, 4.00759462]"
1719978,1132997,738.9664913,0,1,2,"[0.285714286, 3.714285714]","[0.595057664, 4.099034634]","[0.973294154, 4.554326548]","[1.434658265, 5.094429442]","[1.996302711, 5.736529325]","[2.678895983, 6.501327486]","[3.507342146, 7.413759862]","[4.511647871, 8.50386346]","[5.727966727, 9.807819815]","[7.199856898, 11.36921154]","[8.979795783, 13.24053533]","[11.13100378, 15.48502345]","[13.72964004, 18.17883636]","[16.86744575, 21.41370147]"
817239,672713,1900.631717,1,0,1,"[2.571428571, 7.571428571]","[3.114208852, 7.053044782]","[3.633034474, 6.617190271]","[4.132864686, 6.254812488]","[4.618157323, 5.958004336]","[5.092934552, 5.719867468]","[5.560840823, 5.534392339]","[6.025194106, 5.396352821]","[6.489031121, 5.301213801]","[6.95514737, 5.245050104]","[7.426132581, 5.224475389]","[7.904402168, 5.236579804]","[8.392225171, 5.278875357]","[8.891749135, 5.34924807]"
1654401,917229,741.4307731,0,1,2,"[0.285714286, 4.571428571]","[0.502130186, 5.493983356]","[0.787188829, 6.62055249]","[1.159338115, 7.998576505]","[1.641706239, 9.686800307]","[2.263261381, 11.75799533]","[3.06025561, 14.30233897]","[4.078022171, 17.43160956]","[5.373212151, 21.2843928]","[7.016577049, 26.03254173]","[9.096429432, 31.88918924]","[11.72294589, 39.1186825]","[15.03351481, 48.04889216]","[19.19938004, 59.08645332]"
1632442,757233,1747.353569,1,0,1,"[3.285714286, 2.857142857]","[4.300840853, 3.613151743]","[5.615027339, 4.58591006]","[7.315679836, 5.83846724]","[9.515707913, 7.452251306]","[12.36095838, 9.532422927]","[16.03981182, 12.21478566]","[20.79556866, 15.67470246]","[26.94243037, 20.13859607]","[34.88611326, 25.89877643]","[45.1504242, 33.33254523]","[58.41150183, 42.9267921]","[75.54190252, 55.30963146]","[97.66729823, 71.29103778]"
1068313,671086,692.895206,1,0,1,"[1.857142857, 1.0]","[2.23012336, 1.044053165]","[2.662961554, 1.108675033]","[3.166557564, 1.19615714]","[3.753656335, 1.309316954]","[4.43917288, 1.451576535]","[5.240573486, 1.627056106]","[6.178322521, 1.840685]","[7.276406189, 2.098332831]","[8.562946758, 2.406964372]","[10.07092261, 2.774822045]","[11.83901237, 3.211640723]","[13.91258488, 3.728900454]","[16.34485917, 4.340123302]"
899749,1605201,1687.465617,1,0,1,"[4.857142857, 8.285714286]","[5.525686469, 8.439445776]","[6.196878057, 8.630940715]","[6.874089139, 8.859721855]","[7.560590791, 9.125523325]","[8.25957442, 9.428280989]","[8.974171321, 9.768124206]","[9.707471124, 10.14536892]","[10.46253928, 10.56051199]","[11.24243376, 11.01422662]","[12.05022117, 11.50735889]","[12.88899196, 12.04092536]","[13.76187536, 12.61611157]","[14.67205408, 13.23427144]"
867249,782523,3118.474016,1,0,1,"[6.142857143, 1.285714286]","[6.508906167, 1.45619867]","[6.901121959, 1.628413589]","[7.320886587, 1.803421225]","[7.769700006, 1.982252683]","[8.249184438, 2.165916259]","[8.761089329, 2.35540517]","[9.307296911, 2.551704813]","[9.889828356, 2.755799636]","[10.51085059, 2.968679705]","[11.17268369, 3.19134695]","[11.87780889, 3.424821182]","[12.62887737, 3.670146016]","[13.42871967, 3.928394642]"
1173574,1542486,2555.009741,1,0,1,"[0.714285714, 7.857142857]","[1.228582805, 7.673254296]","[1.776794662, 7.524244868]","[2.363863272, 7.411068457]","[2.995212753, 7.3349361]","[3.67680573, 7.297336359]","[4.415205803, 7.300058372]","[5.217646648, 7.345217814]","[6.092108554, 7.435286088]","[7.047403249, 7.573123096]","[8.093267849, 7.762013934]","[9.240468966, 8.005709925]","[10.50091807, 8.308474463]","[11.88779936, 8.675134168]"
1319589,1020492,3026.072166,1,0,1,"[4.857142857, 4.142857143]","[5.303319689, 4.356553477]","[5.779165128, 4.601154887]","[6.28778188, 4.877586849]","[6.83244063, 5.187027428]","[7.416602801, 5.530907237]","[8.043944079, 5.910911699]","[8.718378874, 6.328985541]","[9.444085912, 6.78733946]","[10.22553512, 7.288458926]","[11.06751601, 7.835115118]","[11.97516773, 8.430377968]","[12.95401097, 9.07763138]","[14.00998201, 9.780590621]"
649731,1364927,1361.223963,1,0,1,"[1.0, 6.857142857]","[1.717186633, 6.330062519]","[2.475777946, 5.866485375]","[3.286318045, 5.462460778]","[4.160287939, 5.114663642]","[5.110273223, 4.820370833]","[6.150149854, 4.577444326]","[7.29529092, 4.384321101]","[8.562797364, 4.240009831]","[9.971755953, 4.144094523]","[11.54352875, 4.096745311]","[13.3020779, 4.098736751]","[15.27433066, 4.151474007]","[17.4905902, 4.257027465]"
1416806,1444356,1987.375761,0,1,2,"[3.571428571, 8.428571429]","[3.795503728, 8.528634822]","[4.023193773, 8.6431493]","[4.254869231, 8.772102557]","[4.490902244, 8.915509512]","[4.731667244, 9.073411917]","[4.977541598, 9.245878001]","[5.228906303, 9.433002166]","[5.486146578, 9.634904768]","[5.749652593, 9.851731898]","[6.019820029, 10.08365527]","[6.297050813, 10.33087211]","[6.581753697, 10.59360511]","[6.874344943, 10.87210248]"
1562679,1311052,2315.061398,1,0,1,"[8.285714286, 2.571428571]","[8.182768696, 2.809069574]","[8.106858772, 3.040999284]","[8.05630082, 3.268136996]","[8.029569801, 3.491338956]","[8.025286627, 3.711404063]","[8.042206539, 3.929079098]","[8.079208481, 4.145063535]","[8.135285389, 4.360013952]","[8.209535254, 4.574548122]","[8.301152974, 4.789248756]","[8.409423038, 5.0046669]","[8.533712611, 5.221325159]","[8.673465322, 5.439720629]"
1411816,907041,1063.461171,0,1,2,"[2.714285714, 2.571428571]","[2.708251645, 2.640151263]","[2.707324754, 2.707124049]","[2.711042762, 2.772617375]","[2.718992899, 2.836874793]","[2.730806742, 2.900115802]","[2.7461556, 2.962538378]","[2.764746361, 3.02432126]","[2.786317796, 3.085625985]","[2.810637268, 3.146598689]","[2.83749773, 3.207371768]","[2.866715055, 3.268065342]","[2.898125733, 3.328788522]","[2.93158463, 3.389640649]"
1620109,712526,1974.590501,0,1,2,"[5.714285714, 5.714285714]","[6.314207126, 7.275786353]","[7.009464991, 9.166803414]","[7.817944868, 11.45366953]","[8.761038363, 14.21591603]","[9.86433648, 17.54888367]","[11.1584599, 21.56684523]","[12.68005298, 26.40673844]","[14.47297352, 32.23262565]","[16.58971627, 39.241018]","[19.09311556, 47.66722598]","[22.05838076, 57.79292582]","[25.57552807, 69.95516281]","[29.75228409, 84.55704779]"
892677,1410967,536.8900234,1,0,1,"[7.714285714, 7.857142857]","[8.912150238, 7.898425924]","[10.20887276, 7.99692343]","[11.6165723, 8.155036632]","[13.14851014, 8.375659721]","[14.81921648, 8.662214737]","[16.64462954, 9.018691197]","[18.64224845, 9.449690821]","[20.83130113, 9.960477831]","[23.23292902, 10.55703531]","[25.87039002, 11.24612816]","[28.76928168, 12.03537333]","[31.95778649, 12.93331786]","[35.46694159, 13.94952556]"
822311,1537469,1085.817502,1,0,1,"[5.285714286, 2.285714286]","[6.243657126, 2.556450444]","[7.370187014, 2.882312424]","[8.69521868, 3.272684621]","[10.25395566, 3.738632979]","[12.08782396, 4.293201165]","[14.24556961, 4.951758977]","[16.78454888, 5.732412179]","[19.77224408, 6.656484423]","[23.28804389, 7.749083757]","[27.42533409, 9.039768611]","[32.29395104, 10.56333028]","[38.02305882, 12.36071179]","[44.76452275, 14.48008708]"
1429886,1180675,3082.424853,1,0,1,"[1.714285714, 3.571428571]","[2.001439834, 3.519499096]","[2.305896195, 3.475714432]","[2.629230853, 3.440273304]","[2.973137629, 3.413406599]","[3.339437721, 3.395379317]","[3.730090056, 3.386492704]","[4.147202462, 3.387086571]","[4.593043707, 3.397541824]","[5.070056479, 3.4182832]","[5.580871383, 3.449782253]","[6.128322036, 3.492560582]","[6.715461348, 3.547193343]","[7.345579095, 3.614313048]"
867254,820907,813.684524,1,0,1,"[5.571428571, 7.571428571]","[6.79476688, 8.156535174]","[8.218691068, 8.861855661]","[9.877601366, 9.707278389]","[11.81174408, 10.71609402]","[14.06820364, 11.91557282]","[16.70206195, 13.33763946]","[19.77775306, 15.0196619]","[23.37064494, 17.00537287]","[27.56888643, 19.34594628]","[32.47556293, 22.10125447]","[38.21120946, 25.34133473]","[44.9167418, 29.14810119]","[52.75686866, 33.61733953]"
1480114,1460163,1857.740098,1,0,1,"[1.857142857, 0.571428571]","[2.072078127, 0.787191313]","[2.326904624, 1.035615405]","[2.628284539, 1.322382851]","[2.984015343, 1.654136156]","[3.403222412, 2.038641561]","[3.896584317, 2.484979959]","[4.476596345, 3.003770198]","[5.157878729, 3.607430261]","[5.957537132, 4.310482739]","[6.895584149, 5.12991199]","[7.995432366, 6.085581953]","[9.284470801, 7.200724614]","[10.79473881, 8.50251109]"
1599661,735647,3948.026836,0,1,2,"[0.571428571, 2.0]","[0.703354817, 2.086957854]","[0.830200453, 2.184464089]","[0.953478854, 2.292465362]","[1.074545456, 2.411002599]","[1.194622658, 2.540203396]","[1.314821471, 2.680275813]","[1.436160395, 2.831503368]","[1.559581923, 2.994241096]","[1.685966998, 3.168912553]","[1.816147722, 3.356007659]","[1.950918585, 3.55608128]","[2.091046418, 3.769752491]","[2.237279264, 3.997704444]"
701740,1509221,425.0368536,1,0,1,"[5.714285714, 6.428571429]","[6.434973653, 6.500089968]","[7.177750571, 6.633533896]","[7.948844554, 6.826524531]","[8.75439469, 7.077432613]","[9.600518647, 7.385316325]","[10.49337591, 7.749870026]","[11.43922756, 8.171382553]","[12.44449334, 8.650704038]","[13.51580688, 9.189220411]","[14.66006964, 9.788834833]","[15.88450415, 10.45195547]","[17.19670724, 11.18148907]","[18.60470362, 11.98083994]"
1310739,888441,3280.334826,0,1,2,"[1.428571429, 0.571428571]","[1.54909835, 0.765853074]","[1.684715909, 1.001814823]","[1.837892277, 1.287469625]","[2.011545127, 1.632541073]","[2.209126268, 2.048620115]","[2.434722344, 2.549521722]","[2.693174675, 3.151709518]","[2.990221869, 3.874801273]","[3.332669539, 4.742170627]","[3.728592289, 5.781663302]","[4.187574062, 7.026449397]","[4.720994166, 8.5160376]","[5.342367643, 10.29748188]"
1550527,1094798,659.362311,1,0,1,"[1.0, 1.714285714]","[1.105184627, 1.675502209]","[1.216385028, 1.64348479]","[1.334152172, 1.6181757]","[1.459071877, 1.59954542]","[1.591767744, 1.587592879]","[1.732904292, 1.582345789]","[1.883190307, 1.583861097]","[2.043382415, 1.592225586]","[2.214288921, 1.607556595]","[2.396773884, 1.63000289]","[2.591761506, 1.659745674]","[2.800240816, 1.696999749]","[3.023270717, 1.742014847]"
846999,1052663,2441.714783,1,0,1,"[6.571428571, 2.285714286]","[6.982183261, 2.337541238]","[7.414866677, 2.401261622]","[7.871021001, 2.476642597]","[8.352252859, 2.563536584]","[8.860239868, 2.661875791]","[9.39673726, 2.771667532]","[9.963584632, 2.892990259]","[10.56271284, 3.025990257]","[11.19615109, 3.170878917]","[11.86603427, 3.327930562]","[12.57461047, 3.497480792]","[13.32424885, 3.679925294]","[14.11744775, 3.875719054]"
1259056,1201041,677.9697145,0,1,2,"[6.571428571, 2.142857143]","[6.70877496, 2.795273578]","[6.868547509, 3.526330129]","[7.053510331, 4.345880542]","[7.266773302, 5.265009354]","[7.511835206, 6.296185339]","[7.792632309, 7.453434171]","[8.113592913, 8.752532324]","[8.479698758, 10.21122521]","[8.896554043, 11.8494723]","[9.370463, 13.68972249]","[9.908517106, 15.75722355]","[10.51869316, 18.0803699]","[11.20996347, 20.69109308]"
1332869,1637831,1953.145691,0,1,2,"[8.285714286, 4.142857143]","[7.621208988, 4.559343282]","[7.057753316, 4.954014986]","[6.582628939, 5.330831073]","[6.184795595, 5.693270783]","[5.854672498, 6.044397688]","[5.583948181, 6.386915327]","[5.365415223, 6.723215613]","[5.192826656, 7.055420944]","[5.060771111, 7.38542087]","[4.964564305, 7.714904016]","[4.900154706, 8.045385885]","[4.864041574, 8.378233088]","[4.853203719, 8.714684445]"
1287997,1132716,4076.233433,0,1,2,"[1.428571429, 6.571428571]","[1.848157576, 7.500715406]","[2.354385774, 8.577293844]","[2.963514521, 9.825972302]","[3.694748868, 11.27585618]","[4.570766758, 12.96110047]","[5.6183387, 14.92179459]","[6.869057207, 17.20500238]","[8.360195324, 19.86598457]","[10.13571679, 22.96963525]","[12.24746455, 26.59216969]","[14.7565587, 30.82310702]","[17.7350405, 35.76759864]","[21.26780463, 41.54916114]"
1706448,902516,1415.883501,0,1,2,"[5.285714286, 5.0]","[5.014859453, 5.345467108]","[4.792649783, 5.69641725]","[4.614250329, 6.054465662]","[4.475431489, 6.421149984]","[4.372500429, 6.797944738]","[4.302240564, 7.186274389]","[4.261858235, 7.58752514]","[4.248935711, 8.00305566]","[4.261389784, 8.434206844]","[4.297435312, 8.88231077]","[4.355553137, 9.348698928]","[4.434461883, 9.834709848]","[4.533093162, 10.3416962]"
1659470,1284255,3848.974566,0,1,2,"[3.285714286, 4.142857143]","[3.26407457, 5.458826765]","[3.340917495, 7.075785499]","[3.528537761, 9.073913822]","[3.843883257, 11.5532099]","[4.309545098, 14.63855853]","[4.955020489, 18.48607101]","[5.81831431, 23.29101564]","[6.947961896, 29.29773604]","[8.405576438, 36.81205336]","[10.26905018, 46.21676848]","[12.63657035, 57.99102791]","[15.63164987, 72.73449797]","[19.40942147, 91.19751224]"
1391649,888316,2147.820526,1,0,1,"[5.714285714, 0.428571429]","[6.01939973, 0.573835184]","[6.348408357, 0.717597838]","[6.702381284, 0.860715793]","[7.082493374, 1.004013915]","[7.490027803, 1.14829119]","[7.926379695, 1.29432604]","[8.393060259, 1.442881361]","[8.891701448, 1.594709307]","[9.424061125, 1.75055585]","[9.992028752, 1.911165148]","[10.59763162, 2.077283769]","[11.24304171, 2.24966483]","[11.93058301, 2.429071932]"
789807,660719,1281.077523,1,0,1,"[1.571428571, 5.142857143]","[2.157888729, 5.499058801]","[2.832469159, 5.919861539]","[3.609332706, 6.415453096]","[4.504900548, 6.997648967]","[5.538212001, 7.680151721]","[6.73134141, 8.478851495]","[8.109881276, 9.412174242]","[9.703501772, 10.50148508]","[11.5465988, 11.7715555]","[13.67904463, 13.2511046]","[16.14705636, 14.97342536]","[19.00420179, 16.97711003]","[22.31256206, 19.30688885]"
1071476,791307,4180.616793,1,0,1,"[8.285714286, 4.714285714]","[8.400199849, 4.867405276]","[8.518588652, 5.013190994]","[8.640680736, 5.152740178]","[8.766305472, 5.287016447]","[8.895317975, 5.416866413]","[9.027595968, 5.543034297]","[9.163037042, 5.666174695]","[9.301556255, 5.78686376]","[9.443084024, 5.905609056]","[9.587564276, 6.022858174]","[9.734952871, 6.139006093]","[9.885216162, 6.25440192]","[10.03832976, 6.369354658]"
1725564,1202686,2125.141064,1,0,1,"[2.0, 6.714285714]","[2.548692897, 6.07733163]","[3.096860997, 5.545795129]","[3.650890101, 5.107730303]","[4.216883545, 4.752930338]","[4.800748371, 4.472713852]","[5.408274575, 4.259740425]","[6.045208573, 4.10785195]","[6.717322108, 4.011936387]","[7.430477702, 3.967811029]","[8.190691515, 3.972122985]","[9.004194509, 4.022264757]","[9.877492715, 4.11630307]","[10.81742735, 4.252919405]"
1266145,1210972,4089.074934,1,0,1,"[0.428571429, 5.857142857]","[0.953696224, 5.809546482]","[1.527244695, 5.776845064]","[2.155268906, 5.760216831]","[2.844520628, 5.760994136]","[3.602533607, 5.780681089]","[4.43771546, 5.820973278]","[5.359450246, 5.883779783]","[6.378213036, 5.971247797]","[7.50569788, 6.085790142]","[8.754960598, 6.230115991]","[10.14057821, 6.407265194]","[11.67882696, 6.62064664]","[13.38788103, 6.874081091]"
1566452,1311731,4027.090021,0,1,2,"[8.142857143, 3.0]","[7.52750429, 4.212554792]","[7.059512359, 5.641411919]","[6.739097627, 7.343162365]","[6.570419551, 9.386510439]","[6.562029506, 11.85513639]","[6.727474444, 14.8511999]","[7.08608458, 18.49963105]","[7.663981509, 22.95338786]","[8.495351902, 28.39989918]","[9.624042613, 35.06895976]","[11.10554586, 43.242403]","[13.0094588, 53.26594708]","[15.42252052, 65.56369443]"
809514,1755089,1248.48429,0,1,2,"[3.285714286, 4.428571429]","[3.283961219, 5.046984035]","[3.318552489, 5.724777999]","[3.390076719, 6.469790824]","[3.499534462, 7.290647622]","[3.648351539, 8.196860762]","[3.838397154, 9.198939906]","[4.072006983, 10.30851355]","[4.352011534, 11.53846353]","[4.681770105, 12.9030741]","[5.065210751, 14.4181971]","[5.506876707, 16.10143529]","[6.011979826, 17.97234584]","[6.586461625, 20.05266621]"
1556399,987733,2301.849799,0,1,2,"[1.142857143, 6.857142857]","[1.314380784, 7.774417758]","[1.507999189, 8.816184345]","[1.726764602, 9.999212687]","[1.97413689, 11.34253649]","[2.254038703, 12.86775725]","[2.570918095, 14.59938941]","[2.929819445, 16.56525123]","[3.336463933, 18.79690805]","[3.797340763, 21.33017457]","[4.319810497, 24.2056834]","[4.912222274, 27.46952957]","[5.584046584, 31.17399981]","[6.346025627, 35.3783976]"
1586888,1492283,2112.464154,1,0,1,"[4.571428571, 8.428571429]","[5.621506703, 8.5748676]","[6.797655074, 8.786129256]","[8.118051346, 9.069324009]","[9.603337936, 9.432465736]","[11.27696216, 9.884754556]","[13.16556286, 10.43673616]","[15.29940979, 11.1004831]","[17.71290323, 11.88980118]","[20.44514115, 12.82046401]","[23.54056421, 13.91047996]","[27.04968826, 15.18039561]","[31.02993587, 16.65364057]","[35.54658105, 18.35691955]"
1679431,960286,532.7783581,0,1,2,"[6.857142857, 7.714285714]","[7.103345338, 8.871490085]","[7.417176288, 10.12384177]","[7.802334898, 11.48389856]","[8.263213355, 12.96534974]","[8.804945093, 14.58315352]","[9.433460272, 16.35368732]","[10.15554907, 18.2949124]","[10.97893346, 20.42655468]","[11.91234813, 22.77030313]","[12.96563147, 25.35002793]","[14.14982741, 28.19202029]","[15.47729919, 31.32525629]","[16.9618561, 34.78168717]"
936711,849012,3097.355189,0,1,2,"[8.142857143, 2.142857143]","[8.20940079, 2.537250928]","[8.297605781, 2.964079647]","[8.409146882, 3.426462961]","[8.545862494, 3.927808819]","[8.70976969, 4.471840278]","[8.903080662, 5.062624814]","[9.128220689, 5.704606329]","[9.38784777, 6.40264012]","[9.684874074, 7.162031058]","[10.02248938, 7.988575295]","[10.40418667, 8.888605796]","[10.83379011, 9.869042061]","[11.31548559, 10.93744439]"
934126,1083000,485.6316695,0,1,2,"[4.571428571, 5.857142857]","[4.445851597, 6.959187269]","[4.357507868, 8.189443034]","[4.307527779, 9.56697528]","[4.297481768, 11.11332761]","[4.329419382, 12.85286677]","[4.40591517, 14.81317346]","[4.530122153, 17.02548509]","[4.705833796, 19.52519744]","[4.937555592, 22.35243365]","[5.230587364, 25.55268864]","[5.591117649, 29.17755915]","[6.026331761, 33.28557104]","[6.544535222, 37.9431162]"
1752467,1432585,508.4982044,0,1,2,"[4.857142857, 0.571428571]","[4.813666592, 0.938116021]","[4.780108417, 1.297071484]","[4.7561514, 1.649149857]","[4.741504307, 1.995171409]","[4.7359004, 2.335924171]","[4.739096321, 2.672166205]","[4.750871048, 3.004627755]","[4.771024911, 3.334013293]","[4.799378665, 3.661003488]","[4.835772653, 3.986257036]","[4.880066005, 4.310412419]","[4.932135869, 4.634089652]","[4.991876771, 4.957891774]"
1490483,1794637,1463.358282,0,1,2,"[5.285714286, 8.0]","[5.39952972, 9.090597292]","[5.53938286, 10.28308367]","[5.707438693, 11.58815868]","[5.906099332, 13.01760022]","[6.13802756, 14.58437437]","[6.406172796, 16.30275633]","[6.713799695, 18.18846355]","[7.064519664, 20.25880221]","[7.462325579, 22.53282847]","[7.911630023, 25.03152587]","[8.417307402, 27.77800056]","[8.98474032, 30.79769607]","[9.619870628, 34.11862949]"
767190,1752177,324.9640088,0,1,2,"[6.0, 7.0]","[6.039637372, 7.393232768]","[6.08668079, 7.790156223]","[6.141076794, 8.191238928]","[6.202782468, 8.596947578]","[6.271765237, 9.007747586]","[6.348002622, 9.424103793]","[6.431482094, 9.846480976]","[6.522200852, 10.27534459]","[6.62016571, 10.71116123]","[6.725392909, 11.15439934]","[6.837908014, 11.60552971]","[6.9577458, 12.06502607]","[7.084950115, 12.53336574]"
1798000,1039826,2712.09836,0,1,2,"[6.142857143, 1.142857143]","[5.51571043, 1.588874236]","[4.986422548, 2.02710654]","[4.54343999, 2.462914601]","[4.176840289, 2.901323811]","[3.87812715, 3.347099934]","[3.640053201, 3.804817425]","[3.456467114, 4.278921595]","[3.322181599, 4.773785827]","[3.232859879, 5.293764638]","[3.184918223, 5.843243467]","[3.175442495, 6.426685937]","[3.202116989, 7.048679248]","[3.263164053, 7.713978329]"
943967,738433,4107.366151,1,0,1,"[2.0, 3.571428571]","[2.265393505, 3.239634824]","[2.543903601, 2.951039544]","[2.837812394, 2.701325758]","[3.149474487, 2.486706427]","[3.481337547, 2.303869077]","[3.835963081, 2.149926947]","[4.216047594, 2.022376039]","[4.624444331, 1.91905738]","[5.064185797, 1.838123963]","[5.538507249, 1.77801189]","[6.050871337, 1.737415276]","[6.604994115, 1.715264553]","[7.204872605, 1.710707828]"
846999,1238986,849.2615783,0,1,2,"[4.285714286, 5.142857143]","[4.676027041, 5.724532128]","[5.110195681, 6.365050804]","[5.592667481, 7.070683933]","[6.128362499, 7.848353288]","[6.722722571, 8.705699884]","[7.381765438, 9.651159336]","[8.112144509, 10.69404501]","[8.921214831, 11.84463982]","[9.817105919, 13.11429743]","[10.80880213, 14.51555409]","[11.90623139, 16.06225186]","[13.12036303, 17.76967469]","[14.46331579, 19.65469836]"
1422159,728899,1367.090686,0,1,2,"[6.714285714, 5.857142857]","[6.648494656, 6.456942988]","[6.60586804, 7.092321532]","[6.586705362, 7.766311763]","[6.591398098, 8.482147565]","[6.620432919, 9.243279066]","[6.674395316, 10.05338934]","[6.75397364, 10.91641224]","[6.859963597, 11.83655149]","[6.993273217, 12.81830103]","[7.15492833, 13.8664669]","[7.346078552, 14.98619049]","[7.56800382, 16.1829734]","[7.822121535, 17.46270408]"
1063673,1656863,2545.262877,1,0,1,"[8.0, 4.142857143]","[9.227151616, 4.279724552]","[10.60353975, 4.446183022]","[12.14830933, 4.645607455]","[13.88302435, 4.881812838]","[15.83197349, 5.159109578]","[18.02251394, 5.482365801]","[20.48545847, 5.857077572]","[23.25551058, 6.28944789]","[26.37175378, 6.786475628]","[29.87820185, 7.356055647]","[33.82441723, 8.007091484]","[38.26620562, 8.749622065]","[43.26639591, 9.594964258]"
1460287,918572,3070.484944,1,0,1,"[5.285714286, 1.285714286]","[5.634849491, 1.283303659]","[6.000242426, 1.290211414]","[6.38338314, 1.305847983]","[6.785785842, 1.329726419]","[7.208998, 1.361451897]","[7.654609055, 1.40071257]","[8.124258824, 1.447271654]","[8.619645686, 1.500960589]","[9.142534611, 1.561673153]","[9.694765106, 1.629360417]","[10.27825916, 1.704026461]","[10.89502918, 1.785724757]","[11.54718605, 1.874555163]"
1388268,939998,3249.950319,0,1,2,"[5.0, 8.142857143]","[5.427937159, 9.24652897]","[5.918134519, 10.47612175]","[6.477463689, 11.84725874]","[7.113662869, 13.3774175]","[7.835438703, 15.08615399]","[8.652580381, 16.99535302]","[9.576087609, 19.1295086]","[10.61831388, 21.51603739]","[11.79312694, 24.18562903]","[13.11608837, 27.17263773]","[14.60465468, 30.51552007]","[16.27840227, 34.25732396]","[18.15927898, 38.44623462]"
