N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
668706,1680679,403.83597,1,0,1,"[7.0, 0.428571429]","[7.808496684, 0.98227786]","[8.724471371, 1.55830553]","[9.760761525, 2.163854765]","[10.93186183, 2.806611249]","[12.25412485, 3.494845273]","[13.74598684, 4.237519619]","[15.42822184, 5.044407508]","[17.32422725, 5.926222147]","[19.46034463, 6.894759446]","[21.86622005, 7.963055944]","[24.57520854, 9.145563878]","[27.62482756, 10.45834559]","[31.05726531, 11.91928984]"
714654,865996,460.6427155,0,1,2,"[5.0, 3.714285714]","[4.85934172, 4.061537086]","[4.751100066, 4.42208758]","[4.673683445, 4.79763618]","[4.625726499, 5.189918268]","[4.60607544, 5.600714572]","[4.613775043, 6.031860112]","[4.648057172, 6.485253183]","[4.708330743, 6.962864422]","[4.794172997, 7.466746026]","[4.905322016, 7.999041142]","[5.041670364, 8.56199351]","[5.203259819, 9.157957414]","[5.390277168, 9.789407873]"
1693228,710488,493.2204188,0,1,2,"[4.571428571, 6.857142857]","[4.978030534, 7.164769199]","[5.400808448, 7.492838493]","[5.840947256, 7.842349188]","[6.299685632, 8.214361306]","[6.778319482, 8.609999572]","[7.278205625, 9.03045675]","[7.800765642, 9.47699714]","[8.347489876, 9.950960259]","[8.919941734, 10.45376481]","[9.519762116, 10.98691282]","[10.14867402, 11.55199391]","[10.80848761, 12.1506901]","[11.50110522, 12.78478049]"
1008411,1389006,422.2999551,1,0,1,"[0.857142857, 2.857142857]","[1.175038416, 2.6647798]","[1.485190285, 2.523060138]","[1.792398566, 2.426272353]","[2.101064675, 2.369743098]","[2.415281024, 2.349696005]","[2.738909741, 2.363133323]","[3.075652448, 2.407736875]","[3.429112543, 2.481785791]","[3.802851546, 2.584088418]","[4.200440652, 2.713926537]","[4.625508522, 2.8710102]","[5.081786285, 3.055441754]","[5.573150559, 3.267687885]"
735191,813538,259.4555828,0,1,2,"[6.0, 2.857142857]","[6.094021817, 3.308244837]","[6.199429519, 3.768052326]","[6.316480918, 4.237432731]","[6.445455948, 4.717275623]","[6.586657293, 5.208494438]","[6.740411042, 5.712028184]","[6.907067403, 6.228843256]","[7.087001468, 6.7599353]","[7.280613983, 7.306331048]","[7.48833225, 7.869090406]","[7.71061096, 8.449308345]","[7.947933217, 9.048117169]","[8.200811471, 9.666688524]"
1351980,944677,692.374048,1,0,1,"[3.714285714, 7.571428571]","[5.294592371, 7.439267003]","[7.194794616, 7.482288273]","[9.500844847, 7.722014313]","[12.3190932, 8.187510567]","[15.7813768, 8.917006681]","[20.05134794, 9.959939046]","[25.33234274, 11.37951536]","[31.87716484, 13.25592606]","[40.00024741, 15.69035754]","[50.09276582, 18.80999916]","[62.6414065, 22.77428145]","[78.25165874, 27.78263838]","[97.67669168, 34.08415403]"
1659765,1791671,631.294216,0,1,2,"[7.285714286, 3.714285714]","[7.070510455, 4.29084858]","[6.878764594, 4.889802637]","[6.710043821, 5.513601926]","[6.563994662, 6.164819615]","[6.440342662, 6.846158761]","[6.338892285, 7.560463658]","[6.259527098, 8.310731822]","[6.202210241, 9.100126668]","[6.166985203, 9.931990981]","[6.15397689, 10.80986109]","[6.163393002, 11.73748194]","[6.195525726, 12.71882308]","[6.250753775, 13.7580958]"
1335704,1572030,333.2844159,0,1,2,"[8.0, 5.571428571]","[7.669456706, 6.475195387]","[7.418105085, 7.478494876]","[7.245237368, 8.595623712]","[7.151029517, 9.842581711]","[7.136567493, 11.23730225]","[7.203884688, 12.7999111]","[7.356011254, 14.55301746]","[7.597036165, 16.52204107]","[7.932183072, 18.73558018]","[8.367901232, 21.2258259]","[8.911972869, 24.02902834]","[9.573638616, 27.18602131]","[10.36374295, 30.74281295]"
605129,1030170,574.8714122,1,0,1,"[4.428571429, 4.857142857]","[5.238687717, 4.715923525]","[6.166579028, 4.606511554]","[7.23089926, 4.53060123]","[8.453154179, 4.490342225]","[9.858141827, 4.488398204]","[11.4744601, 4.528015104]","[13.33509188, 4.613100585]","[15.47807879, 4.74831621]","[17.94729744, 4.939184337]","[20.7933531, 5.192211877]","[24.07460754, 5.515033332]","[27.8583623, 5.916576204]","[32.22221723, 6.40725169]"
744752,1379561,458.5507128,1,0,1,"[5.142857143, 2.428571429]","[5.372650054, 2.85376297]","[5.644169162, 3.28674985]","[5.958092963, 3.731401879]","[6.315482474, 4.191519243]","[6.71777337, 4.67087293]","[7.166772133, 5.173242949]","[7.664655992, 5.702454805]","[8.213976467, 6.262414674]","[8.81766637, 6.85714367]","[9.479050164, 7.490811586]","[10.20185763, 8.167770459]","[10.99024077, 8.892588299]","[11.84879405, 9.670083257]"
638290,1274234,574.6203618,1,0,1,"[7.428571429, 2.0]","[7.472047458, 2.125113678]","[7.52588026, 2.245527336]","[7.589461823, 2.361773919]","[7.662242663, 2.47434277]","[7.743726875, 2.583683456]","[7.833467613, 2.69020926]","[7.93106297, 2.794300379]","[8.036152173, 2.896306865]","[8.148412185, 2.996551267]","[8.267554579, 3.095331053]","[8.393322586, 3.192920913]","[8.525488596, 3.289574697]","[8.663851705, 3.38552734]"
1027135,1575295,639.6279103,0,1,2,"[1.571428571, 4.428571429]","[1.54648595, 4.907517955]","[1.535864903, 5.428372275]","[1.539377255, 5.995636696]","[1.556965399, 6.614209398]","[1.588700928, 7.289426625]","[1.634784454, 8.027108594]","[1.695546607, 8.833609518]","[1.771450213, 9.715872145]","[1.863093663, 10.68148729]","[1.971215492, 11.73875886]","[2.096700216, 12.8967749]","[2.24058544, 14.16548529]","[2.404070331, 15.55578672]"
1251279,965986,411.1529311,1,0,1,"[3.571428571, 2.428571429]","[4.250314006, 2.602309789]","[5.040684977, 2.80137966]","[5.960649912, 3.029855044]","[7.031254434, 3.29247045]","[8.276957245, 3.594727982]","[9.726182789, 3.943021739]","[11.41196315, 4.344782353]","[13.37268372, 4.808644943]","[15.65294852, 5.344644084]","[18.30458554, 5.964440458]","[21.3878126, 6.681583813]","[24.97259157, 7.511818607]","[29.14019783, 8.473438488]"
834546,1540030,426.6737392,0,1,2,"[0.857142857, 0.571428571]","[0.862601023, 0.67959435]","[0.870891871, 0.795643241]","[0.882193894, 0.920345238]","[0.896704144, 1.054537651]","[0.914639823, 1.199131223]","[0.936240012, 1.355116798]","[0.961767567, 1.523572588]","[0.991511184, 1.705672085]","[1.02578765, 1.90269269]","[1.064944299, 2.116025111]","[1.109361699, 2.347183603]","[1.159456569, 2.597817125]","[1.215684971, 2.869721503]"
1512911,1235908,566.7958237,0,1,2,"[2.428571429, 4.857142857]","[2.989257329, 5.47930105]","[3.635406311, 6.203126799]","[4.38064481, 7.04468706]","[5.240758446, 8.022597102]","[6.234034069, 9.158424]","[7.381655954, 10.47715398]","[8.708164429, 12.00773331]","[10.24198707, 13.78369478]","[12.01605366, 15.84388274]","[14.06850788, 18.23329213]","[16.44353148, 21.00403994]","[19.19229731, 24.2164882]","[22.37407297, 27.94054419]"
1031018,1669529,438.6075239,1,0,1,"[3.714285714, 1.0]","[4.572469793, 1.455437577]","[5.637486873, 2.02278019]","[6.959256489, 2.72905976]","[8.599741039, 3.607831821]","[10.63584787, 4.700748719]","[13.16302883, 6.059511493]","[16.29974409, 7.748291358]","[20.19299646, 9.846733337]","[25.02519018, 12.45368093]","[31.02262792, 15.69179388]","[38.46603214, 19.71327134]","[47.70356458, 24.70694202]","[59.16692394, 30.90704329]"
769634,923753,447.7545888,0,1,2,"[3.0, 3.285714286]","[3.106500443, 3.666622155]","[3.228470886, 4.081005475]","[3.367191383, 4.532074922]","[3.524067331, 5.0233398]","[3.700641031, 5.558636033]","[3.898604334, 6.142156761]","[4.119812476, 6.778485777]","[4.366299197, 7.472634072]","[4.640293282, 8.230079781]","[4.944236638, 9.056811813]","[5.280804062, 9.959377537]","[5.652924837, 10.94493488]","[6.06380635, 12.0213092]"
707925,919171,241.1045431,1,0,1,"[4.142857143, 4.285714286]","[4.802149986, 4.435993726]","[5.53468959, 4.637432276]","[6.350658596, 4.893946263]","[7.261463446, 5.210159864]","[8.27989521, 5.591477965]","[9.420310035, 6.04416951]","[10.69883206, 6.575462712]","[12.13358137, 7.193653407]","[13.74493015, 7.908228058]","[15.55579056, 8.730003221]","[17.59193842, 9.671283482]","[19.88237683, 10.74603992]","[22.45974466, 11.97011161]"
1754003,715004,162.9083584,0,1,2,"[0.428571429, 7.285714286]","[0.751252684, 7.255567546]","[1.070405633, 7.24003328]","[1.386706863, 7.238854568]","[1.700816889, 7.251806386]","[2.013381678, 7.278694662]","[2.325034132, 7.31935542]","[2.636395512, 7.373653991]","[2.948076854, 7.441484272]","[3.260680258, 7.522768103]","[3.574800252, 7.617454641]","[3.891025028, 7.72551985]","[4.209937674, 7.846966029]","[4.532117418, 7.981821387]"
1314412,1497379,351.6426663,1,0,1,"[4.571428571, 5.571428571]","[5.569451503, 5.417142941]","[6.700788057, 5.371189691]","[7.991191792, 5.434678127]","[9.47016639, 5.610985031]","[11.17164058, 5.905866475]","[13.13474608, 6.32762047]","[15.4047157, 6.887304537]","[18.0339228, 7.599013811]","[21.08308462, 8.480226179]","[24.62265725, 9.552222783]","[28.73445349, 10.84059369]","[33.51351896, 12.37584014]","[39.07030958, 14.19408768]"
1759876,1545366,101.7909432,1,0,1,"[2.857142857, 2.285714286]","[3.32222085, 2.232573531]","[3.822779068, 2.214184414]","[4.365193747, 2.229236905]","[4.95627219, 2.27695674]","[5.603340937, 2.357077888]","[6.314338886, 2.469823415]","[7.097916758, 2.615894153]","[7.963544107, 2.796464793]","[8.921625199, 3.013187122]","[9.983625243, 3.268200237]","[11.16220851, 3.564147654]","[12.47138998, 3.904201375]","[13.92670244, 4.292093056]"
1226603,836605,453.4507998,1,0,1,"[3.0, 7.857142857]","[4.108882393, 7.165817722]","[5.371654275, 6.584181894]","[6.824300333, 6.106570382]","[8.50898716, 5.729174161]","[10.47532485, 5.450071586]","[12.78186075, 5.269301471]","[15.49785022, 5.188981846]","[18.70535769, 5.213479598]","[22.50175092, 5.349637517]","[27.00266348, 5.607066904]","[32.34551345, 5.998515668]","[38.6936819, 6.540323836]","[46.24147503, 7.252981069]"
1408991,1771570,620.0339473,1,0,1,"[7.142857143, 3.571428571]","[8.66535898, 4.332714501]","[10.51233439, 5.256262783]","[12.75291222, 6.37665198]","[15.4709385, 7.735826382]","[18.7681047, 9.384663571]","[22.76773848, 11.38487494]","[27.61939623, 13.81130947]","[33.50442531, 16.75474604]","[40.64269832, 20.32527689]","[49.30076276, 24.65640671]","[59.80169849, 29.91001692]","[72.5370329, 36.28237572]","[87.98113225, 44.01141087]"
907675,1468704,591.5188452,0,1,2,"[4.428571429, 3.428571429]","[5.396967702, 4.410988628]","[6.585819288, 5.652339736]","[8.046620362, 7.218250777]","[9.843078022, 9.190645326]","[12.05403199, 11.67174463]","[14.7770743, 14.78904195]","[18.13303568, 18.70148544]","[22.27154523, 23.60716086]","[27.37791835, 29.75283391]","[33.68168677, 37.44579616]","[41.46715659, 47.06856171]","[51.08646808, 59.097088]","[62.97573606, 74.12334611]"
1754470,1661086,645.2689085,0,1,2,"[6.428571429, 6.142857143]","[7.077962589, 7.605747927]","[7.848182968, 9.359168907]","[8.762913391, 11.46026812]","[9.850487907, 13.97742139]","[11.14480738, 16.99243482]","[12.68643205, 20.60317808]","[14.52388799, 24.92673184]","[16.71522909, 30.1031492]","[19.32990404, 36.29994913]","[22.45098764, 43.71748312]","[26.17784652, 52.59534173]","[30.62932314, 63.21999926]","[35.94753725, 75.93393054]"
1653299,1408118,307.4598486,1,0,1,"[2.428571429, 1.142857143]","[2.642191932, 1.220732257]","[2.873301896, 1.306674385]","[3.123429918, 1.401253031]","[3.394230369, 1.50509475]","[3.687494319, 1.618887288]","[4.005161363, 1.743384137]","[4.349332421, 1.879409506]","[4.72228361, 2.027863779]","[5.126481253, 2.189729453]","[5.564598154, 2.366077632]","[6.039531222, 2.558075096]","[6.554420567, 2.766992001]","[7.112670195, 2.994210261]"
1701119,1209203,210.6757117,0,1,2,"[7.714285714, 2.714285714]","[8.328855756, 3.44611201]","[9.020430503, 4.295493052]","[9.800062892, 5.280125126]","[10.6804364, 6.420337284]","[11.67610657, 7.739481638]","[12.80377832, 9.264381416]","[14.08262409, 11.02584486]","[15.5346493, 13.05925533]","[17.18511132, 15.40524765]","[19.06300074, 18.11048468]","[21.20159298, 21.22854686]","[23.63908169, 24.82095328]","[26.41930454, 28.95833059]"
608369,1518779,697.8730219,0,1,2,"[4.714285714, 4.714285714]","[5.198106033, 5.198150197]","[5.731562812, 5.731668302]","[6.319744812, 6.319933358]","[6.968261737, 6.968560709]","[7.683297382, 7.683741111]","[8.471668185, 8.472299572]","[9.340887722, 9.341760205]","[10.29923769, 10.30041766]","[11.3558461, 11.35741582]","[12.52077327, 12.52283448]","[13.80510657, 13.80778486]","[15.22106459, 15.22451473]","[16.78211177, 16.78652423]"
1382169,771903,209.6576659,0,1,2,"[0.571428571, 5.571428571]","[0.819748613, 6.223112991]","[1.122164507, 6.967555638]","[1.48896367, 7.819663195]","[1.932306439, 8.796881299]","[2.466561597, 9.919637328]","[3.108701587, 11.21186101]","[3.878767964, 12.70159645]","[4.800419519, 14.42172167]","[5.901577665, 16.41079442]","[7.215186246, 18.71404625]","[8.78010599, 21.38455094]","[10.64216705, 24.48459701]","[12.85540753, 28.08730009]"
734040,1590312,638.6699131,1,0,1,"[5.0, 0.142857143]","[5.100429077, 0.321986572]","[5.209670288, 0.487654793]","[5.32737086, 0.641504641]","[5.453234671, 0.785006334]","[5.587016663, 0.919476372]","[5.728517877, 1.046094379]","[5.877581041, 1.165918134]","[6.034086658, 1.27989697]","[6.197949532, 1.388883725]","[6.369115696, 1.493645407]","[6.547559683, 1.594872706]","[6.733282123, 1.693188477]","[6.926307613, 1.789155312]"
1346171,1094845,290.5634007,1,0,1,"[6.714285714, 7.714285714]","[7.858358345, 8.350216789]","[9.150663525, 9.079172573]","[10.61112769, 9.91344033]","[12.26233796, 10.86695267]","[14.12989673, 11.95550687]","[16.2428236, 13.19701342]","[18.63401006, 14.61177741]","[21.3407349, 16.22281734]","[24.40524719, 18.05622596]","[27.87542611, 20.14157868]","[31.80552795, 22.51239612]","[36.25703078, 25.20666717]","[41.29958929, 28.26744059]"
1661330,1638003,531.6918897,0,1,2,"[7.571428571, 4.857142857]","[6.895923794, 5.516479955]","[6.3117325, 6.216911725]","[5.810211061, 6.964787943]","[5.383824996, 7.76679277]","[5.026039222, 8.630006737]","[4.731221971, 9.561971189]","[4.494560825, 10.57075587]","[4.311989684, 11.66503029]","[4.180125597, 12.85413942]","[4.096214552, 14.14818455]","[4.058085369, 15.55810984]","[4.064111018, 17.09579543]","[4.113176722, 18.7741578]"
1702833,670821,614.7161333,0,1,2,"[6.285714286, 5.571428571]","[5.746779662, 6.780990876]","[5.298492997, 8.102681858]","[4.933918876, 9.557985785]","[4.647444161, 11.17057941]","[4.434691495, 12.96671417]","[4.292452209, 14.97564004]","[4.218637783, 17.23007676]","[4.21224893, 19.76674077]","[4.273361929, 22.62693503]","[4.403131947, 25.85721095]","[4.603813388, 29.51011264]","[4.878797567, 33.64501436]","[5.232668247, 38.32906293]"
826481,949267,698.6631915,0,1,2,"[5.142857143, 2.285714286]","[5.070593139, 2.723030913]","[5.013004789, 3.182522366]","[4.970341329, 3.666379197]","[4.942908969, 4.176938284]","[4.931073611, 4.716694914]","[4.935263837, 5.28831575]","[4.955974204, 5.894652732]","[4.993768838, 6.538758]","[5.049285381, 7.223899909]","[5.123239279, 7.953580219]","[5.216428462, 8.731552547]","[5.329738436, 9.561842217]","[5.464147807, 10.44876754]"
1342440,1183971,603.4175282,1,0,1,"[3.571428571, 1.142857143]","[3.657771317, 1.32352684]","[3.755090128, 1.504973266]","[3.863491185, 1.687815658]","[3.983117198, 1.872664872]","[4.114147126, 2.060125697]","[4.256796019, 2.250799118]","[4.411314998, 2.445284467]","[4.577991351, 2.644181568]","[4.757148762, 2.848092857]","[4.949147658, 3.057625355]","[5.154385676, 3.273392775]","[5.373298255, 3.496017464]","[5.606359322, 3.726132393]"
1578639,637068,140.0852796,0,1,2,"[2.142857143, 1.857142857]","[2.093929418, 2.024781955]","[2.065340527, 2.192764958]","[2.055044344, 2.362339158]","[2.061317882, 2.534651745]","[2.082719133, 2.710767525]","[2.11805081, 2.891684428]","[2.166329237, 3.078347092]","[2.226757652, 3.27165883]","[2.298703331, 3.472492203]","[2.381678012, 3.681698405]","[2.475321185, 3.900115639]","[2.579385853, 4.128576639]","[2.693726431, 4.36791547]"
1284248,795283,317.5422704,1,0,1,"[5.285714286, 4.142857143]","[5.582964698, 4.143971505]","[5.891110737, 4.15991796]","[6.210921853, 4.19029761]","[6.543185524, 4.234775513]","[6.888709504, 4.29307751]","[7.248324084, 4.364987358]","[7.622884358, 4.450344161]","[8.013272476, 4.549040109]","[8.420399964, 4.661018425]","[8.845210086, 4.786271561]","[9.288680144, 4.924839711]","[9.751823978, 5.076809387]","[10.23569439, 5.242312357]"
1597646,1050800,352.1672406,1,0,1,"[3.0, 2.428571429]","[3.315230549, 2.236265163]","[3.64124719, 2.072981234]","[3.980195336, 1.935795992]","[4.334213119, 1.822160955]","[4.705449622, 1.729861363]","[5.096082232, 1.656979718]","[5.508333276, 1.601863804]","[5.944486139, 1.563098615]","[6.406901024, 1.539481788]","[6.898030497, 1.53000212]","[7.420434955, 1.533820844]","[7.976798162, 1.550255346]","[8.569942965, 1.578765068]"
611911,1025524,661.8231595,1,0,1,"[6.857142857, 0.714285714]","[8.136779609, 1.544484114]","[9.704403221, 2.629889583]","[11.62961862, 4.037762919]","[13.99922735, 5.852415087]","[16.92149566, 8.179476259]","[20.5314784, 11.15122631]","[24.99765745, 14.93324866]","[30.53021346, 19.73273117]","[37.39132705, 25.80881767]","[45.90799388, 33.48550568]","[56.48795057, 43.16770454]","[69.63943759, 55.3612066]","[85.99567823, 70.69749035]"
946405,687485,464.5462872,0,1,2,"[6.857142857, 1.571428571]","[6.981114632, 1.992837078]","[7.117665289, 2.436942074]","[7.267543043, 2.905274952]","[7.431545318, 3.399464862]","[7.610521894, 3.92124498]","[7.805378263, 4.472459191]","[8.017079196, 5.055069187]","[8.246652533, 5.671162003]","[8.495193216, 6.322958048]","[8.763867581, 7.012819611]","[9.053917928, 7.743259956]","[9.366667379, 8.516952946]","[9.703525018, 9.336743232]"
1364571,1150655,686.0384508,1,0,1,"[7.428571429, 5.285714286]","[7.735899966, 5.342114124]","[8.0526005, 5.413159301]","[8.379223286, 5.498315142]","[8.716322217, 5.597121402]","[9.064456439, 5.709186842]","[9.424191893, 5.834184319]","[9.796102825, 5.971846282]","[10.18077319, 6.121960843]","[10.57879805, 6.28436811]","[10.99078495, 6.458956845]","[11.4173552, 6.645661707]","[11.8591452, 6.844460401]","[12.31680768, 7.055371534]"
1200132,1089879,419.2191466,0,1,2,"[8.428571429, 3.571428571]","[8.303698434, 4.061297935]","[8.219041771, 4.557975955]","[8.173281632, 5.063532941]","[8.165303527, 5.580030449]","[8.194188463, 6.109530701]","[8.259204233, 6.65410578]","[8.359797742, 7.215846643]","[8.495588295, 7.796872007]","[8.666361791, 8.399337204]","[8.872065887, 9.025442849]","[9.11280592, 9.677443572]","[9.388841579, 10.35765689]","[9.700584473, 11.06847196]"
1434635,1377396,452.3551494,1,0,1,"[1.714285714, 0.285714286]","[2.070832256, 0.516041551]","[2.507988845, 0.815829589]","[3.044635725, 1.202974865]","[3.704136003, 1.699770299]","[4.515405264, 2.333967426]","[5.514236641, 3.14009343]","[6.744942488, 4.161084136]","[8.262387887, 5.450308193]","[10.13450971, 7.074076123]","[12.44543657, 9.114749571]","[15.2993526, 11.67459364]","[18.82528162, 14.88054901]","[23.18301, 18.8901419]"
1169326,1161969,119.8682948,1,0,1,"[1.285714286, 2.428571429]","[1.441926296, 2.404706769]","[1.609302078, 2.385213221]","[1.788788153, 2.370264662]","[1.981406443, 2.360054186]","[2.188260402, 2.35479552]","[2.410541641, 2.354724547]","[2.649537089, 2.360100959]","[2.906636732, 2.371210052]","[3.183341969, 2.388364662]","[3.481274645, 2.411907267]","[3.802186811, 2.442212262]","[4.147971286, 2.479688421]","[4.52067303, 2.524781556]"
861844,840909,234.1581073,0,1,2,"[1.714285714, 8.0]","[1.894599543, 8.779849622]","[2.091887555, 9.636533442]","[2.307857623, 10.57756242]","[2.544382262, 11.61118322]","[2.803514859, 12.7464498]","[3.087507459, 13.99330182]","[3.398830273, 15.36265068]","[3.740193064, 16.8664738]","[4.114568585, 18.51791794]","[4.525218271, 20.33141236]","[4.975720399, 22.32279283]","[5.470000941, 24.50943738]","[6.012367373, 26.91041496]"
1714966,887345,644.805012,1,0,1,"[5.857142857, 7.857142857]","[7.112422423, 8.325773491]","[8.534798729, 8.872971258]","[10.14786226, 9.509481287]","[11.97850194, 10.24755815]","[14.05736606, 11.10117672]","[16.41938719, 12.08627223]","[19.10438031, 13.22101391]","[22.15772363, 14.5261165]","[25.63113394, 16.02519489]","[29.58354955, 17.74516821]","[34.08213435, 19.71671926]","[39.20342117, 21.97481777]","[45.03461207, 24.55931563]"
654571,1657028,389.7254215,1,0,1,"[4.857142857, 5.571428571]","[5.847909154, 5.335789539]","[6.936193219, 5.170873516]","[8.138734322, 5.075510107]","[9.47412813, 5.049480228]","[10.9631137, 5.093527958]","[12.62889444, 5.209385928]","[14.49749765, 5.399814783]","[16.59817793, 5.668657426]","[18.96387095, 6.020909062]","[21.63170372, 6.462804121]","[24.64356896, 7.001921486]","[28.04677209, 7.647309694]","[31.89476031, 8.409634083]"
819282,1189367,592.3805612,1,0,1,"[1.571428571, 5.0]","[2.146145433, 4.788310015]","[2.796980266, 4.648781429]","[3.540594114, 4.583625189]","[4.396401063, 4.596531894]","[5.387095755, 4.692834529]","[6.539273824, 4.879711177]","[7.884162255, 5.166433957]","[9.458479745, 5.564671577]","[11.3054507, 6.088854397]","[13.47600024, 6.756612345]","[16.03016313, 7.589298286]","[19.03874507, 8.612611552]","[22.58528017, 9.857338658]"
970719,1376844,332.7011437,0,1,2,"[5.285714286, 5.428571429]","[5.658705123, 6.340667972]","[6.112462014, 7.352967662]","[6.654455734, 8.480568515]","[7.293447105, 9.740358326]","[8.039625396, 11.15126791]","[8.904767871, 12.73455567]","[9.902422842, 14.5141275]","[11.04811888, 16.51689667]","[12.35960371, 18.77318957]","[13.85711589, 21.31720253]","[15.56369354, 24.18751681]","[17.50552479, 27.42767942]","[19.71234497, 31.0868581]"
1303258,863569,553.0918202,1,0,1,"[6.142857143, 0.285714286]","[6.382146131, 0.522449423]","[6.645246847, 0.747523521]","[6.932265078, 0.963035908]","[7.243445158, 1.170896113]","[7.579162741, 1.372847359]","[7.939918807, 1.57048759]","[8.326334815, 1.765288277]","[8.739148882, 1.958611279]","[9.179212902, 2.151723991]","[9.647490534, 2.345812952]","[10.14505599, 2.541996115]","[10.67309357, 2.741333921]","[11.23289785, 2.94483933]"
1429593,736656,332.4950306,1,0,1,"[7.428571429, 5.857142857]","[8.58288054, 6.449090937]","[9.905151858, 7.115257614]","[11.41938854, 7.865772829]","[13.15300349, 8.712186174]","[15.13730194, 9.667667051]","[17.40803202, 10.74723303]","[20.0060126, 11.96801024]","[22.97784966, 13.34953048]","[26.37675234, 14.91406965]","[30.2634641, 16.68703403]","[34.70732307, 18.69740008]","[39.78746993, 20.97821558]","[45.59422455, 23.56717086]"
1445312,958674,542.5377126,0,1,2,"[1.285714286, 4.571428571]","[1.515978736, 5.391225977]","[1.787519137, 6.357993025]","[2.107734402, 7.49806821]","[2.485349273, 8.84250669]","[2.930651695, 10.42792359]","[3.455772625, 12.29748757]","[4.075015794, 14.50209111]","[4.805246359, 17.10172898]","[5.666348863, 20.16712118]","[6.681766705, 23.78162308]","[7.879137675, 28.04347331]","[9.291042501, 33.06843794]","[10.95588593, 38.99291833]"
1553872,1412551,273.6820804,1,0,1,"[7.285714286, 5.142857143]","[7.815249951, 5.301597591]","[8.374245045, 5.471618834]","[8.964439227, 5.653551034]","[9.58767315, 5.848061483]","[10.24589431, 6.055856754]","[10.94116324, 6.277684985]","[11.67566012, 6.514338289]","[12.45169158, 6.76665528]","[13.27169811, 7.035523778]","[14.13826185, 7.321883687]","[15.05411458, 7.62672994]","[16.02214658, 7.951115744]","[17.04541569, 8.296155943]"
658857,1495527,82.84819609,1,0,1,"[8.428571429, 0.428571429]","[8.492409309, 0.734841274]","[8.574981101, 1.020439933]","[8.675123808, 1.287688545]","[8.791809008, 1.538685402]","[8.924130036, 1.775328255]","[9.071290424, 1.999334429]","[9.232593528, 2.212258942]","[9.40743318, 2.415510822]","[9.595285295, 2.610367827]","[9.795700314, 2.797989697]","[10.00829643, 2.979430108]","[10.23275347, 3.155647432]","[10.46880746, 3.327514448]"
1583730,679923,340.0503653,1,0,1,"[6.571428571, 4.142857143]","[7.667523696, 4.183071257]","[8.90267915, 4.258360308]","[10.29654347, 4.371866926]","[11.87141733, 4.527256607]","[13.65261729, 4.728783902]","[15.66888924, 4.981367963]","[17.95287765, 5.290678607]","[20.54165819, 5.663234313]","[23.477343, 6.106513872]","[26.8077672, 6.629083319]","[30.58726798, 7.24074027]","[34.8775691, 7.952678093]","[39.74878396, 8.777672381]"
680162,1076948,538.4144275,1,0,1,"[3.857142857, 3.714285714]","[4.5539998, 3.480645867]","[5.309623207, 3.284932993]","[6.133237351, 3.125240458]","[7.034930225, 3.00005856]","[8.025776698, 2.908260713]","[9.117973949, 2.849093897]","[10.32499072, 2.822173298]","[11.66173223, 2.827481115]","[13.14472271, 2.865369531]","[14.79230773, 2.936567941]","[16.62487857, 3.042194521]","[18.66512133, 3.183772316]","[20.93829371, 3.363250039]"
1522004,1156164,575.3659875,0,1,2,"[3.571428571, 0.428571429]","[3.706265539, 0.627766623]","[3.853160581, 0.861464324]","[4.013827416, 1.135210101]","[4.190247739, 1.455432161]","[4.384713715, 1.829581587]","[4.599877207, 2.266294845]","[4.838806817, 2.775582054]","[5.105053998, 3.369045148]","[5.402729644, 4.060130643]","[5.736592815, 4.864422364]","[6.112153596, 5.799980768]","[6.535792162, 6.887735655]","[7.014896859, 8.151941464]"
963177,875595,680.780622,1,0,1,"[8.142857143, 5.857142857]","[9.495068233, 5.865381253]","[11.02109437, 5.979289602]","[12.74875304, 6.201133342]","[14.70953838, 6.53512383]","[16.93919164, 6.987497211]","[19.47834754, 7.566629486]","[22.37326881, 8.28319003]","[25.67668019, 9.150335949]","[29.44871809, 10.18395104]","[33.75801084, 11.40293317]","[38.68290793, 12.8295351]","[44.31288068, 14.48976493]","[50.7501145, 16.41385217]"
1261736,1381258,637.1599766,0,1,2,"[7.714285714, 7.285714286]","[7.630782675, 8.01301172]","[7.590364879, 8.768223045]","[7.59189652, 9.554838507]","[7.634492714, 10.37644327]","[7.717509334, 11.23673468]","[7.840534348, 12.1395397]","[8.0033806, 13.08883275]","[8.206079956, 14.0887538]","[8.448878736, 15.14362706]","[8.732234391, 16.25798019]","[9.05681338, 17.43656425]","[9.423490249, 18.68437419]","[9.833347777, 20.00667029]"
793944,1519526,149.2452221,1,0,1,"[2.571428571, 4.0]","[2.731206172, 3.89760382]","[2.881559841, 3.816486053]","[3.023885273, 3.754191243]","[3.159409802, 3.708572753]","[3.289213391, 3.677754531]","[3.414247036, 3.660097607]","[3.535348886, 3.654170752]","[3.653258364, 3.658724781]","[3.768628534, 3.672670048]","[3.882036939, 3.69505674]","[3.993995092, 3.725057623]","[4.104956791, 3.761952921]","[4.215325418, 3.805117073]"
