N1,N2,N3,N4,N5,N6,N7,N8,Ts,alpha1*,alpha2*,alpha3*,alpha4*,alpha5*,alpha6*,alpha7*,alpha8*,alpha*,gamI1-Day1,gamI2-Day1,gamI3-Day1,gamI4-Day1,gamI5-Day1,gamI6-Day1,gamI7-Day1,gamI8-Day1,gamI1-Day2,gamI2-Day2,gamI3-Day2,gamI4-Day2,gamI5-Day2,gamI6-Day2,gamI7-Day2,gamI8-Day2,gamI1-Day3,gamI2-Day3,gamI3-Day3,gamI4-Day3,gamI5-Day3,gamI6-Day3,gamI7-Day3,gamI8-Day3,gamI1-Day4,gamI2-Day4,gamI3-Day4,gamI4-Day4,gamI5-Day4,gamI6-Day4,gamI7-Day4,gamI8-Day4,gamI1-Day5,gamI2-Day5,gamI3-Day5,gamI4-Day5,gamI5-Day5,gamI6-Day5,gamI7-Day5,gamI8-Day5,gamI1-Day6,gamI2-Day6,gamI3-Day6,gamI4-Day6,gamI5-Day6,gamI6-Day6,gamI7-Day6,gamI8-Day6,gamI1-Day7,gamI2-Day7,gamI3-Day7,gamI4-Day7,gamI5-Day7,gamI6-Day7,gamI7-Day7,gamI8-Day7,gamI1-Day8,gamI2-Day8,gamI3-Day8,gamI4-Day8,gamI5-Day8,gamI6-Day8,gamI7-Day8,gamI8-Day8,gamI1-Day9,gamI2-Day9,gamI3-Day9,gamI4-Day9,gamI5-Day9,gamI6-Day9,gamI7-Day9,gamI8-Day9,gamI1-Day10,gamI2-Day10,gamI3-Day10,gamI4-Day10,gamI5-Day10,gamI6-Day10,gamI7-Day10,gamI8-Day10,gamI1-Day11,gamI2-Day11,gamI3-Day11,gamI4-Day11,gamI5-Day11,gamI6-Day11,gamI7-Day11,gamI8-Day11,gamI1-Day12,gamI2-Day12,gamI3-Day12,gamI4-Day12,gamI5-Day12,gamI6-Day12,gamI7-Day12,gamI8-Day12,gamI1-Day13,gamI2-Day13,gamI3-Day13,gamI4-Day13,gamI5-Day13,gamI6-Day13,gamI7-Day13,gamI8-Day13,gamI1-Day14,gamI2-Day14,gamI3-Day14,gamI4-Day14,gamI5-Day14,gamI6-Day14,gamI7-Day14,gamI8-Day14,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
1322572,749244,1110714,1363896,1296131,780939,791816,1414144,514.1199817,0,0,0,0,0,0,0,1,8,4.428571429,6.428571429,3,3.428571429,4.857142857,0.142857143,6.857142857,1.714285714,4.873971456,6.614421342,2.826004864,3.381137215,4.869903355,0.526708993,6.636751708,2.022041281,5.309874539,6.797820061,2.675261902,3.347057138,4.902967653,0.948227063,6.442635825,2.368457156,5.737629721,6.979458911,2.547230361,3.327337114,4.957021488,1.411046636,6.275065247,2.758608105,6.158629145,7.160025321,2.441572852,3.323084703,5.032863521,1.919141751,6.134505379,3.198125449,6.574316849,7.340209227,2.358157456,3.335518437,5.131418583,2.47685619,6.021626531,3.693257209,6.986198248,7.520709678,2.297061592,3.365978002,5.25375168,3.088937627,5.937315356,4.25093462,7.395850383,7.702241674,2.258577699,3.415935368,5.401082877,3.760575155,5.882688277,4.87884559,7.804933028,7.885543318,2.243220815,3.487006953,5.574803207,4.497440523,5.859107019,5.585515797,8.215200746,8.071383343,2.25173815,3.580966932,5.776491789,5.305733426,5.868196425,6.380398254,8.62851602,8.260569079,2.285120781,3.699761797,6.00793428,6.192231202,5.911864688,7.273972114,9.046863551,8.453954946,2.344617569,3.845526297,6.271142885,7.164343359,5.992326209,8.277851715,9.472365873,8.652451541,2.431751491,4.020600883,6.568378081,8.23017136,6.112127295,9.404906833,9.907300405,8.857035414,2.548338522,4.227550813,6.90217227,9.39857416,6.274174928,10.66939528,"[4.428571428571428, 6.428571428571428, 3.0, 3.4285714285714284, 4.857142857142857, 0.1428571428571428, 6.857142857142857, 1.7142857142857142]","[4.873971455634186, 6.6144213415205595, 2.8260048637349, 3.381137215123273, 4.869903355190241, 0.526708993273346, 6.636751708011945, 2.0220412814502273]","[5.309874539090857, 6.7978200609646775, 2.675261901723664, 3.3470571383888226, 4.902967652647014, 0.948227063103062, 6.442635824968189, 2.3684571563526777]","[5.737629721106541, 6.979458911476117, 2.5472303614901297, 3.3273371137701653, 4.957021487770113, 1.4110466364035148, 6.275065247396347, 2.7586081045840234]","[6.1586291452899715, 7.160025320909203, 2.441572852166051, 3.323084703268533, 5.032863520937769, 1.9191417512287687, 6.1345053790390836, 3.19812544942254]","[6.574316848776287, 7.340209226983296, 2.358157455852842, 3.335518437095554, 5.1314185829057495, 2.4768561902664565, 6.0216265305359515, 3.693257208707157]","[6.986198247505992, 7.520709677709748, 2.2970615921287165, 3.3659780021080543, 5.253751680220038, 3.088937627233124, 5.9373153561520695, 4.2509346201731395]","[7.39585038317761, 7.70224167357563, 2.258577699386546, 3.415935368263684, 5.401082876598668, 3.7605751553821944, 5.882688276552714, 4.878845589538378]","[7.804933027699971, 7.885543317882534, 2.243220814546776, 3.4870069533854675, 5.574803207451537, 4.497440523438342, 5.8591070190307, 5.585515797176543]","[8.215200746077938, 8.07138334295319, 2.251738150354821, 3.580966932292269, 5.776491788683539, 5.305733426301624, 5.868196425376482, 6.380398253561247]","[8.628516019735315, 8.260569079417818, 2.285120780530265, 3.699761797211782, 6.007934279811363, 6.192231202309939, 5.91186468764908, 7.273972113982008]","[9.046863551067364, 8.453954946285803, 2.3446175689685593, 3.84552629665337, 6.271142885443591, 7.164343359083081, 5.992326208551309, 8.27785171535088]","[9.472365873217583, 8.652451540585895, 2.431751491460677, 4.020600882675026, 6.568378081287504, 8.230171360092259, 6.112127295372151, 9.404906832561412]","[9.907300404658342, 8.857035413946859, 2.548338522098075, 4.227550812798434, 6.902172270316006, 9.398574160237468, 6.274174927844143, 10.66939527953967]"
1300744,1574495,1625124,1670317,1679637,1472720,1738530,945098,582.6079166,0,0,0,0,0,0,1,0,7,3.285714286,6.428571429,3,0.428571429,5.714285714,6.428571429,1.714285714,7,4.029850757,6.968038288,3.121598159,0.604022425,6.593226924,6.024144674,2.517460575,7.852795172,4.910395334,7.582440554,3.287957827,0.829431006,7.596847771,5.675242546,3.464333366,8.790573337,5.951770575,8.282331153,3.503375877,1.11637801,8.743678918,5.381750159,4.584334761,9.828198611,7.182523982,9.080140796,3.773260161,1.478873972,10.05493528,5.144326172,5.912406152,10.9827198,8.636020827,9.9905071,4.104299027,1.933834058,11.55492011,4.964470488,7.490061731,12.27373642,10.35125095,11.03066389,4.504666215,2.501641809,13.27149002,4.844608214,9.366649391,13.72382319,12.37376825,12.22090149,4.984267253,3.206817728,15.23659029,4.788192161,11.60084732,15.35902284,14.75678446,13.58511088,5.555034643,4.078811575,17.48687152,4.799826541,14.26243988,17.20941822,17.5624425,15.15142671,6.231280503,5.152940511,20.06440016,4.885415005,17.43442418,19.30979695,20.86329856,16.9529871,7.030116894,6.471499103,23.01747754,5.052336675,21.21550801,21.7004236,24.74404669,19.02883113,7.971956014,8.085071798,26.40158444,5.309654475,25.72307063,24.42793716,29.3035253,21.4249587,9.08110454,10.05408353,30.28047051,5.668360736,31.09667038,27.54639404,34.65705028,24.19558162,10.38646899,12.45063024,34.72741112,6.141665866,37.50219741,31.11848032,"[3.2857142857142856, 6.428571428571428, 3.0, 0.4285714285714285, 5.7142857142857135, 6.428571428571428, 1.7142857142857142, 7.0]","[4.029850757075424, 6.968038287875283, 3.1215981594503717, 0.6040224247261582, 6.593226924167998, 6.024144673668187, 2.5174605754150368, 7.852795172006877]","[4.910395334478844, 7.582440553547611, 3.2879578271543934, 0.8294310057963368, 7.596847770861895, 5.675242545929408, 3.4643333656733413, 8.790573336948423]","[5.951770575077491, 8.282331152940401, 3.5033758767951473, 1.1163780096289695, 8.74367891784165, 5.3817501587661765, 4.584334761011621, 9.828198610880518]","[7.182523982450551, 9.080140795579949, 3.7732601605174274, 1.478873971987915, 10.054935279079778, 5.144326172221812, 5.912406151836628, 10.982719804184766]","[8.636020826588057, 9.9905071004722, 4.104299026952765, 1.933834058215219, 11.554920113307045, 4.964470488257427, 7.490061730883153, 12.27373641722592]","[10.351250953023827, 11.03066388900378, 4.504666215363831, 2.501641808611888, 13.271490021233856, 4.8446082143052225, 9.36664939079422, 13.723823187740708]","[12.37376824958838, 12.220901492642106, 4.9842672527797385, 3.2068177284482324, 15.236590291624486, 4.788192160827375, 11.60084732130636, 15.359022835234608]","[14.756784455763285, 13.585110879315256, 5.555034642615809, 4.078811575134284, 17.48687152160797, 4.799826540756698, 14.262439878718444, 17.209418218144894]","[17.562442504757954, 15.151426709350185, 6.231280502617116, 5.152940510699989, 20.06440015662332, 4.8854150048698, 17.434424183165657, 19.30979695025417]","[20.863298555842864, 16.95298709939978, 7.030116893938857, 6.471499102583764, 23.017477539971285, 5.052336674989988, 21.21550800918587, 21.700423603177963]","[24.74404669177836, 19.028831131119222, 7.971956013585996, 8.085071798378532, 26.40158444128814, 5.309654475232797, 25.72307062987766, 24.427937157326067]","[29.30352529960256, 21.424958699130386, 9.081104540205546, 10.054083534087916, 30.280470506784273, 5.668360736463562, 31.09667038495651, 27.5463940359725]","[34.65705028359217, 24.19558162419308, 10.38646899445353, 12.45063024165252, 34.72741112256501, 6.141665865768334, 37.50219740821199, 31.118480322071008]"
723375,1057696,1293097,1323662,665091,1600233,1450057,1705920,585.6405287,0,0,0,0,1,0,0,0,5,2.857142857,8,3.857142857,2.142857143,2.571428571,2,2.285714286,8,2.898956543,7.979826565,4.685535149,2.488575997,3.649227147,1.96377372,2.619350235,7.85170316,2.976589121,7.983655634,5.634534528,2.845540856,4.960820211,1.968134997,3.001682637,7.747976705,3.097281516,8.015711414,6.722601191,3.215783749,6.554868277,2.017509404,3.439818145,7.696928637,3.269781421,8.080882418,7.971037469,3.60170789,8.48988138,2.117658956,3.941900251,7.708285406,3.504646805,8.184835601,9.404425401,4.006160542,10.8361713,2.275906565,4.517260466,7.7937338,3.814609368,8.334150498,11.05113192,4.432520933,13.67818385,2.501409298,5.176591518,7.967328453,4.215009487,8.536476731,12.94389209,4.884806148,17.11728323,2.805489382,5.932145758,8.245977896,4.724316461,8.800718894,15.12048238,5.36779852,21.27507383,3.202033614,6.797962433,8.650024513,5.364750395,9.137253514,17.62449803,5.887198704,26.29736012,3.707973923,7.790128019,9.203936655,6.163025188,9.558183641,20.5062505,6.449809489,32.3588634,4.343864213,8.92707442,9.937134568,7.15123526,10.07763745,23.82380323,7.063756246,39.66883246,5.134571181,10.22992044,10.88497543,8.367913201,10.71211854,27.64416729,7.738751177,48.47771082,6.110100338,11.72286282,12.08992778,9.859290161,11.48091678,32.04468131,8.486409848,59.0850484,7.306582105,13.43362413,13.60297099,"[2.8571428571428568, 8.0, 3.8571428571428568, 2.142857142857143, 2.571428571428571, 2.0, 2.2857142857142856, 8.0]","[2.8989565425330053, 7.97982656534925, 4.685535149302205, 2.4885759974226516, 3.6492271473362337, 1.9637737197831335, 2.6193502345591164, 7.8517031603702225]","[2.976589120985491, 7.983655633841996, 5.634534528071895, 2.845540855666717, 4.960820210706299, 1.9681349966974888, 3.0016826368531686, 7.747976704683887]","[3.097281516482849, 8.015711414404757, 6.722601191302896, 3.2157837487058942, 6.554868277403689, 2.017509403915065, 3.4398181450762024, 7.696928636517921]","[3.2697814205256703, 8.080882418055973, 7.971037469252729, 3.6017078897127845, 8.489881379578229, 2.117658956366746, 3.94190025146617, 7.7082854060032435]","[3.5046468046219705, 8.184835601137541, 9.404425400957043, 4.006160541690919, 10.836171298595218, 2.2759065648535888, 4.517260466146213, 7.793733800023099]","[3.814609367668575, 8.33415049826448, 11.051131924439565, 4.4325209325321335, 13.678183848756111, 2.5014092982522778, 5.176591517547339, 7.967328453316584]","[4.215009487427996, 8.536476731306799, 12.94389209270162, 4.884806148285635, 17.11728323317682, 2.8054893817455473, 5.932145757571737, 8.245977896136388]","[4.724316460893257, 8.80071889368461, 15.120482384072972, 5.3677985196963505, 21.27507383426648, 3.202033613897253, 6.797962433383131, 8.650024513214658]","[5.364750395410996, 9.137253513978395, 17.624498034291552, 5.887198703584589, 26.297360122743143, 3.707973923346992, 7.79012801903846, 9.2039366546429]","[6.163025188364439, 9.558183641251334, 20.50625049640716, 6.449809488826955, 32.35886340124305, 4.343864212994415, 8.927074419672287, 9.93713456762437]","[7.15123525984739, 10.07763745260302, 23.823803227962863, 7.063756245946814, 39.66883246409608, 5.134571180852434, 10.229920435717704, 10.884975427327158]","[8.367913200741864, 10.712118538126743, 27.6441672917097, 7.738751176755024, 48.47771081703989, 6.110100337944685, 11.722862823425915, 12.08992778370327]","[9.859290161406344, 11.480916784425256, 32.04468131147425, 8.486409848441406, 59.08504839763954, 7.306582105144667, 13.433624131806637, 13.602970988160871]"
1034200,1751394,884832,1052496,1356154,1070295,921452,837652,289.280444,0,0,0,0,0,0,0,1,8,3.571428571,0.285714286,4.285714286,4.428571429,3,2.714285714,6,5.285714286,3.759858648,0.54550151,4.845282746,4.703320598,3.55250748,3.027663926,5.496146591,6.137808899,3.972822302,0.840561019,5.446856897,5.010214106,4.161290292,3.397981648,5.071177804,7.128798562,4.213162005,1.175492736,6.09824495,5.353413301,4.835524583,3.8342541,4.720417013,8.280314887,4.484200676,1.555488095,6.808091393,5.737717118,5.585391099,4.346873149,4.44030512,9.617360576,4.78980528,1.98641242,7.586024012,6.168648444,6.422232739,4.947817906,4.228373598,11.16882103,5.13446062,2.474898585,8.442818995,6.652553401,7.358731255,5.650896866,4.083234831,12.96805297,5.523354821,3.028453686,9.390587267,7.196715478,8.409106254,6.472026587,4.004590011,15.053562,5.962478038,3.655580454,10.44298515,7.809486447,9.589339549,7.42955194,3.993255179,17.46978138,6.458736459,4.365915724,11.61545348,8.500436689,10.91742907,8.54461467,4.051206282,20.26796799,7.020083512,5.170388106,12.9254891,9.280527345,12.41367605,9.841576576,4.181644391,23.50723072,7.655671111,6.08139799,14.39295402,10.16230784,14.10101106,11.34850636,4.3890827,27.25571281,8.376023506,7.113022737,16.04042763,11.16014204,16.0053638,13.09773854,4.679457113,31.59194797,9.193237125,8.281250766,17.89360805,12.29046718,18.1560832,15.12651522,5.060262712,36.60641575,"[3.571428571428571, 0.2857142857142857, 4.285714285714286, 4.428571428571428, 3.0, 2.714285714285714, 6.0, 5.285714285714286]","[3.759858647774989, 0.5455015100340612, 4.845282746094051, 4.703320597863773, 3.55250747983125, 3.0276639260783114, 5.496146591420847, 6.137808898816016]","[3.9728223016315622, 0.8405610190675386, 5.446856896988784, 5.010214105933195, 4.161290291744097, 3.3979816479298113, 5.071177804131671, 7.128798562231463]","[4.213162004788448, 1.175492735756598, 6.098244949888321, 5.353413300519493, 4.835524582834048, 3.834254099628464, 4.720417012721351, 8.280314886945053]","[4.484200675790162, 1.5554880949530565, 6.808091392987716, 5.73771711750431, 5.5853910985578485, 4.346873149039025, 4.440305120156222, 9.61736057561547]","[4.7898052801997375, 1.9864124204250329, 7.586024011936621, 6.168648443938419, 6.422232738506082, 4.947817906499652, 4.228373598053756, 11.168821034962525]","[5.134460620331736, 2.4748985847574945, 8.442818994675783, 6.652553401102466, 7.358731255494108, 5.65089686641892, 4.083234830983489, 12.968052971416212]","[5.523354820772384, 3.0284536859931976, 9.390587266725747, 7.196715477665495, 8.40910625379207, 6.4720265871306, 4.004590011039536, 15.053562003572104]","[5.962478038469046, 3.655580454156592, 10.442985145340584, 7.809486446758503, 9.589339548642355, 7.429551939657302, 3.993255178663835, 17.469781377560206]","[6.458736458529171, 4.365915723986945, 11.615453482598175, 8.500436688520631, 10.91742906927074, 8.544614669678792, 4.051206281941404, 20.26796798512038]","[7.020083512031645, 5.170388105887436, 12.925489097126803, 9.280527345080904, 12.413676051283376, 9.841576575983224, 4.181644390716798, 23.5072307226134]","[7.655671110743913, 6.081397989528895, 14.392954024728606, 10.16230784253922, 14.101011058212324, 11.34850635914926, 4.389082700322432, 27.25571281194104]","[8.376023506483513, 7.113022736866072, 16.04042762807456, 11.160142036482576, 16.005363800764524, 13.097738544267308, 4.679457112643923, 31.591947966011084]","[9.193237124840564, 8.281250766313143, 17.893608053061914, 12.290467179945152, 18.156083199672427, 15.126515221308502, 5.060262711814997, 36.60641575495263]"
1478996,1465482,1722105,991014,1129933,1404999,801321,1380949,672.4003963,0,0,0,0,0,0,0,1,8,6.428571429,4.857142857,7,2.428571429,5.428571429,0.571428571,2.285714286,7.142857143,6.174192583,4.925710128,6.992255687,2.373428857,5.877858685,0.985766998,2.467970873,8.06453624,5.983594897,4.992818544,6.996773145,2.323199509,6.345694221,1.43896092,2.664757329,9.078537467,5.853587,5.058802417,7.014242294,2.277735857,6.834628263,1.934059511,2.877231547,10.19627029,5.781724134,5.124006655,7.045423727,2.236920505,7.347277087,2.474375385,3.106643613,11.43028325,5.7662634,5.188788311,7.091154113,2.200665191,7.886344647,3.063504028,3.35434314,12.79440313,5.806128103,5.253518236,7.152352015,2.168910011,8.454644332,3.705345007,3.621787176,14.30388777,5.900880616,5.318582848,7.230024165,2.141622851,9.055121108,4.404125089,3.910548737,15.97559411,6.050703219,5.384386016,7.325272227,2.118799028,9.690874245,5.16442339,4.222326019,17.82816329,6.256386524,5.451351075,7.439300113,2.10046112,10.36518088,5.991198722,4.558952334,19.88222478,6.519325204,5.519922992,7.573421869,2.086658991,11.0815206,6.889819292,4.922406835,22.16062169,6.841520793,5.59057067,7.729070213,2.077470007,11.84360139,7.86609493,5.314826088,24.68865959,7.225591457,5.663789434,7.907805751,2.072999436,12.65538698,8.926312053,5.738516551,27.49438138,7.674788677,5.740103684,8.111326949,2.073381037,13.52112607,10.07727157,6.195968039,30.60887121,"[6.428571428571428, 4.857142857142857, 7.0, 2.4285714285714284, 5.428571428571428, 0.5714285714285714, 2.2857142857142856, 7.142857142857142]","[6.174192583379437, 4.925710128492029, 6.9922556872058435, 2.373428857234796, 5.8778586845027645, 0.9857669980030452, 2.4679708731776597, 8.064536239928806]","[5.983594896792317, 4.992818543718955, 6.996773145245942, 2.3231995087103776, 6.345694220890418, 1.438960919685692, 2.664757329468359, 9.078537466675176]","[5.853586999582039, 5.058802416616854, 7.014242294037993, 2.277735856547814, 6.834628262544421, 1.9340595108542185, 2.87723154680551, 10.1962702922413]","[5.7817241342770425, 5.124006654766411, 7.045423726961847, 2.2369205046670597, 7.347277087457437, 2.4743753853318267, 3.106643612879833, 11.430283253478708]","[5.766263399799809, 5.188788310672568, 7.091154112915528, 2.200665190911941, 7.886344646794557, 3.0635040275189813, 3.354343140130578, 12.794403132625597]","[5.806128102790577, 5.2535182362645205, 7.152352015469658, 2.168910010652775, 8.454644332238242, 3.7053450067091944, 3.6217871761025022, 14.303887773405435]","[5.900880616392431, 5.3185828484358275, 7.230024165001038, 2.1416228511667033, 9.05512110821764, 4.4041250885419805, 3.9105487371882495, 15.975594112218923]","[6.050703218955026, 5.384386015595634, 7.325272227481765, 2.118799028391071, 9.69087424532749, 5.164423389623913, 4.222326018768259, 17.828163289308964]","[6.256386524283641, 5.451351074977516, 7.439300112758387, 2.1004611201130654, 10.365180876602494, 5.99119872208237, 4.558952333608638, 19.882224780622906]","[6.519325204085559, 5.519922991525726, 7.57342186891583, 2.0866589910759914, 11.081520604317376, 6.889819291722732, 4.922406835337042, 22.160621694529404]","[6.841520793469111, 5.590570670162216, 7.729070212886541, 2.077470006990666, 11.843601391065835, 7.866094929547147, 5.314826088387687, 24.6886595876964]","[7.225591457143279, 5.663789434248316, 7.907805751228128, 2.0729994359230917, 12.65538697684402, 8.926312053046829, 5.738516550511383, 27.494381381711385]","[7.674788677200611, 5.740103684139259, 8.11132694911329, 2.0733810369735024, 13.521126074310883, 10.077271571508374, 6.195968038994675, 30.60887121138283]"
1215134,1761359,688888,1400979,1459793,1757567,1262504,792350,593.1513927,0,1,0,0,0,0,0,0,2,4.714285714,4.285714286,7,5.571428571,7,5.857142857,4.714285714,4.285714286,5.469003242,5.41980904,6.603558196,5.876913475,7.005446013,6.529429019,5.093721895,4.986926016,6.328604605,6.807021366,6.260173463,6.187451993,7.032197429,7.214304323,5.531669876,5.781379287,7.317739849,8.500581863,5.968775183,6.503832147,7.08262977,7.91772605,6.039896689,6.680619115,8.4659711,10.56460417,5.728752133,6.826934851,7.159496584,8.646477342,6.632613216,7.698034783,9.808790193,13.07629022,5.539978018,7.15774875,7.266024042,9.408353588,7.32697514,8.849188494,11.38884099,16.12857983,5.402845955,7.497388541,7.406022069,10.21238527,8.143685542,10.15220744,13.2573876,19.83333331,5.318313298,7.847117397,7.584015626,11.06910467,9.107719619,11.62825178,15.47607801,24.32515436,5.287958567,8.208374276,7.805400478,11.99086539,10.24919619,13.30207364,18.11906173,29.76597907,5.314052532,8.582807026,8.076628562,12.99222516,11.60442513,15.20268478,21.27553238,36.35058424,5.399646007,8.972312418,8.405429149,14.09040487,13.21716621,17.36415474,25.05278041,44.31319784,5.548677412,9.379084465,8.801073201,15.30583916,15.14014181,19.8265651,29.57985532,53.9354251,5.766103706,9.805672633,9.274689641,16.66283673,17.43685326,22.63715035,35.01195841,65.55574968,6.058059144,10.25505192,9.83964412,18.19037228,20.18376168,25.85166211,"[4.714285714285714, 4.285714285714286, 7.0, 5.571428571428571, 7.0, 5.857142857142857, 4.714285714285714, 4.285714285714286]","[5.469003242317268, 5.419809039977938, 6.60355819624446, 5.876913474865655, 7.005446012674214, 6.529429019303038, 5.093721894886231, 4.9869260163728155]","[6.328604605483686, 6.807021366046674, 6.2601734631766455, 6.18745199264474, 7.032197428571086, 7.214304322745471, 5.53166987619227, 5.781379286809189]","[7.317739848590689, 8.500581862548563, 5.968775183467224, 6.503832146799217, 7.082629770170901, 7.917726049527705, 6.0398966890033545, 6.680619114601205]","[8.465971100176484, 10.564604165982914, 5.728752132578435, 6.826934850626345, 7.159496584215914, 8.646477341922468, 6.6326132161293545, 7.698034782757908]","[9.808790192775326, 13.076290222020427, 5.5399780180181075, 7.157748749829921, 7.266024041991653, 9.408353587967715, 7.326975139900457, 8.849188494389672]","[11.388840992448843, 16.12857982580094, 5.402845955009577, 7.497388540620688, 7.406022069021017, 10.212385269770316, 8.143685541931733, 10.152207439658012]","[13.25738760089322, 19.833333309320498, 5.318313298431778, 7.847117396637885, 7.58401562554727, 11.069104674565512, 9.107719618866916, 11.628251783011724]","[15.47607801426341, 24.32515436302305, 5.2879585669671245, 8.20837427576128, 7.805400477512393, 11.990865394557414, 10.24919618858844, 13.30207363601944]","[18.119061726345524, 29.76597906652841, 5.314052531612319, 8.582807026032848, 8.076628562417389, 12.99222516214913, 11.60442512865004, 15.202684777378323]","[21.27553237702083, 36.350584240351424, 5.399646007366133, 8.972312418246203, 8.405429149368324, 14.090404869453124, 13.21716621472712, 17.36415473868466]","[25.05278041098836, 44.31319783590597, 5.548677411586326, 9.37908446487732, 8.801073201458399, 15.30583916470803, 15.140141810980268, 19.82656510439406]","[29.579855319887606, 53.935425103991335, 5.766103705952484, 9.80567263289108, 9.27468964133196, 16.662836725856796, 17.436853264916607, 22.63715034618717]","[35.01195841043865, 65.55574968266703, 6.058059143554918, 10.25505191942394, 9.839644120487312, 18.19037227774685, 20.18376167778978, 25.851662113622137]"
1027110,1038379,1197596,1781962,1550370,1778468,1518035,1674271,493.9142221,0,0,0,1,0,0,0,0,4,4.857142857,1.857142857,0.857142857,4.857142857,8.428571429,8.285714286,1.571428571,4.571428571,5.211224322,1.989736496,1.455145896,5.872266661,7.992888294,7.728078378,1.607299577,4.394244971,5.615340563,2.155120511,2.132291603,7.074293641,7.582855108,7.28535609,1.643989077,4.242201812,6.078629014,2.35799887,2.903682351,8.498513628,7.200167642,6.954770516,1.681515731,4.115180027,6.611894775,2.604104955,3.787007146,10.18670985,6.84629212,6.735554338,1.719898626,4.01338646,7.227922231,2.900373598,4.802980153,12.18835688,6.522564297,6.629050764,1.759157281,3.937387799,7.941843561,3.255146757,5.975857213,14.56203672,6.230283304,6.638859826,1.799311661,3.888152823,8.771574608,3.678418745,7.334043605,17.37711266,5.970802586,6.771035411,1.840382183,3.867104314,9.738330376,4.182127974,8.910808455,20.71570741,5.745620262,7.034339653,1.88238973,3.87618228,10.86723442,4.780503336,10.74512367,24.6750396,5.556471235,7.440562575,1.925355662,3.917920367,12.18803981,5.490475278,12.88264946,29.37018506,5.4054236,8.00491697,1.969301821,3.995537829,13.73598075,6.332162541,15.37689003,34.93733524,5.294981834,8.746519589,2.014250548,4.113049649,15.55277973,7.329448688,18.29055024,41.53764569,5.228199749,9.68897299,2.060224694,4.27539815,17.68783698,8.510663831,21.69712581,49.36177517,5.208806204,10.86106389,2.107247626,4.488609761,"[4.857142857142857, 1.857142857142857, 0.8571428571428571, 4.857142857142857, 8.428571428571429, 8.285714285714285, 1.5714285714285714, 4.571428571428571]","[5.211224322442362, 1.989736496005578, 1.455145896073324, 5.872266661226237, 7.9928882937727295, 7.728078378273425, 1.607299576976858, 4.39424497134154]","[5.6153405630453905, 2.15512051092525, 2.132291603428986, 7.074293640707836, 7.58285510811144, 7.285356089509595, 1.6439890766313947, 4.242201811730506]","[6.078629014003934, 2.35799886981776, 2.90368235126818, 8.498513627909219, 7.2001676420270435, 6.95477051638432, 1.6815157311509104, 4.115180026680058]","[6.611894774844466, 2.604104954795927, 3.7870071463019586, 10.18670984682256, 6.8462921195331, 6.735554338163732, 1.7198986260277005, 4.0133864596753455]","[7.22792223114998, 2.900373598422899, 4.802980153376333, 12.18835688284871, 6.522564297326154, 6.629050764302805, 1.759157281121923, 3.9373877994099926]","[7.941843560760904, 3.255146757412796, 5.975857213192349, 14.56203672487092, 6.230283303826397, 6.6388598258843725, 1.7993116605123876, 3.888152822598672]","[8.771574608480284, 3.6784187454630097, 7.33404360516208, 17.377112659606695, 5.970802585863974, 6.771035411096999, 1.8403821825707327, 3.8671043135743575]","[9.738330376069904, 4.1821279741419835, 8.910808454842252, 20.71570741273613, 5.745620261916454, 7.034339652636807, 1.8823897302616412, 3.876182279975101]","[10.867234424476214, 4.780503335753894, 10.745123673186114, 24.67503960261295, 5.556471235024687, 7.440562574650581, 1.9253556616724088, 3.917920367227627]","[12.188039810063437, 5.490475278499993, 12.882649458494262, 29.370185059500972, 5.405423600136033, 8.004916969875504, 1.9693018207856707, 3.995537829213485]","[13.735980749127068, 6.3321625413390645, 15.376890032296728, 34.93733523950078, 5.29498183398094, 8.746519588566967, 2.014250548485693, 4.113049649195283]","[15.55277973413526, 7.329448687801902, 18.290550237837227, 41.53764569396457, 5.228199749363762, 9.6889729899314, 2.060224693820811, 4.275398150067871]","[17.687836981968527, 8.510663831021342, 21.6971258132243, 49.36177517459041, 5.208806204391794, 10.861063885341991, 2.107247625512374, 4.488609760849557]"
