N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
1769734,1611728,52.7002052,1,0,1,"[2.857142857, 2.714285714]","[2.850770596, 2.7304612]","[2.846185737, 2.744865178]","[2.843107428, 2.757778522]","[2.841299146, 2.769437776]","[2.840561701, 2.780042151]","[2.84072735, 2.789759409]","[2.841654831, 2.798730837]","[2.843225158, 2.807075437]","[2.845338142, 2.814893423]","[2.847909427, 2.82226917]","[2.850867934, 2.829273776]","[2.854153831, 2.835967099]","[2.857716741, 2.842399532]"
1683790,1075434,1765.75054,0,1,2,"[8.0, 5.428571429]","[8.128741385, 6.004086335]","[8.269830549, 6.610292027]","[8.423935624, 7.249053291]","[8.591765148, 7.922344408]","[8.774070437, 8.632255579]","[8.971648088, 9.380999725]","[9.185342644, 10.17091971]","[9.416049407, 11.00449595]","[9.664717391, 11.88435443]","[9.932352489, 12.81327526]","[10.22002083, 13.79420171]","[10.52885222, 14.83024962]","[10.86004398, 15.92471756]"
906459,1257005,2075.719133,1,0,1,"[5.571428571, 1.428571429]","[6.179132123, 1.552817051]","[6.850940142, 1.693486532]","[7.593837343, 1.852010263]","[8.415543924, 2.030007111]","[9.324595332, 2.229300799]","[10.33043043, 2.451938443]","[11.44348882, 2.700211416]","[12.67531844, 2.976678745]","[14.0386943, 3.284193274]","[15.5477498, 3.625930863]","[17.21812171, 4.005422895]","[19.06711035, 4.426592438]","[21.11385651, 4.893794385]"
1675240,1120991,1785.749652,0,1,2,"[2.142857143, 6.428571429]","[2.347104555, 6.608261242]","[2.545815943, 6.801299408]","[2.740193006, 7.007481638]","[2.931332036, 7.226671159]","[3.120236018, 7.458793211]","[3.307825481, 7.703830192]","[3.494948221, 7.961817384]","[3.682388022, 8.232839209]","[3.870872455, 8.517025959]","[4.061079906, 8.81455094]","[4.253645942, 9.125627972]","[4.449168926, 9.450509288]","[4.648215094, 9.789483714]"
1281852,1453986,625.4683889,0,1,2,"[8.285714286, 7.571428571]","[8.721895115, 9.025965791]","[9.208448531, 10.66984009]","[9.751744616, 12.5271829]","[10.35896341, 14.62519294]","[11.03819772, 16.99452462]","[11.79856899, 19.66972585]","[12.65035772, 22.68973029]","[13.60515041, 26.09841168]","[14.67600507, 29.94520768]","[15.87763742, 34.28582122]","[17.22663051, 39.18300923]","[18.7416708, 44.70746965]","[20.44381359, 50.93883808]"
1457113,691168,1636.436594,1,0,1,"[1.714285714, 0.857142857]","[1.852685329, 0.892416259]","[1.999571856, 0.930931396]","[2.155550983, 0.972874489]","[2.321268033, 1.01844557]","[2.497410682, 1.067859365]","[2.684711864, 1.121346239]","[2.883952865, 1.179153211]","[3.095966627, 1.24154503]","[3.321641258, 1.308805332]","[3.56192379, 1.38123787]","[3.817824209, 1.459167843]","[4.090419709, 1.542943296]","[4.38085924, 1.632936623]"
1647650,1318213,639.4921823,0,1,2,"[2.857142857, 7.0]","[3.559603217, 8.10232259]","[4.379001616, 9.385785468]","[5.33458792, 10.88018817]","[6.448777705, 12.62022882]","[7.747672158, 14.64630787]","[9.2616631, 17.00546333]","[11.02613706, 19.75245861]","[13.08229442, 22.95104784]","[15.47810207, 26.67544672]","[18.2694018, 31.01204311]","[21.52119857, 36.06138392]","[25.30915831, 41.94048389]","[29.72134869, 48.7855066]"
1728290,1261062,1268.189234,1,0,1,"[8.428571429, 7.428571429]","[9.245286818, 8.025446603]","[10.13685909, 8.684763115]","[11.11041313, 9.411949659]","[12.17373337, 10.21297029]","[13.33532573, 11.0943726]","[14.60448546, 12.06334051]","[15.99137106, 13.12775198]","[17.50708518, 14.29624231]","[19.16376289, 15.57827322]","[20.97466807, 16.98420853]","[22.95429873, 18.5253968]","[25.11850199, 20.21426177]","[27.4845996, 22.06440104]"
1795736,1379361,768.8727605,0,1,2,"[5.714285714, 7.285714286]","[5.81211769, 8.188681783]","[5.955339939, 9.152101999]","[6.144873556, 10.18328954]","[6.38200013, 11.29005819]","[6.668370095, 12.48077984]","[7.00601393, 13.76444751]","[7.397356278, 15.15074279]","[7.845233067, 16.65010842]","[8.352911771, 18.27382628]","[8.924114923, 20.03410157]","[9.563047059, 21.94415361]","[10.27442527, 24.0183141]","[11.06351357, 26.27213329]"
1761448,770317,170.9666447,0,1,2,"[3.857142857, 4.714285714]","[4.149434407, 5.238651418]","[4.473814959, 5.813190098]","[4.833366791, 6.442943911]","[5.231481362, 7.133452496]","[5.67188979, 7.890802184]","[6.158696354, 8.721680049]","[6.696415297, 9.633433264]","[7.290011252, 10.63413426]","[7.944943657, 11.73265225]","[8.667215526, 12.93873178]","[9.463427016, 14.26307883]","[10.34083424, 15.71745544]","[11.30741387, 17.31478338]"
808245,785285,1816.099674,0,1,2,"[4.142857143, 0.428571429]","[4.856644895, 0.955182642]","[5.710537439, 1.631613162]","[6.733785173, 2.493326899]","[7.961899844, 3.583734043]","[9.438006568, 4.955936216]","[11.214488, 6.674851015]","[13.35498372, 8.819797971]","[15.9368208, 11.48764466]","[19.05396807, 14.79663306]","[22.82062558, 18.8910311]","[27.37558436, 23.94678416]","[32.88751877, 30.17837699]","[39.56140735, 37.84715886]"
1043434,1724534,1980.403685,1,0,1,"[4.857142857, 1.714285714]","[5.474738363, 1.922770982]","[6.170335861, 2.158781668]","[6.953847068, 2.425665768]","[7.836433966, 2.72721263]","[8.830667315, 3.067706587]","[9.950704849, 3.451987551]","[11.21249205, 3.885519571]","[12.63398794, 4.374468171]","[14.23541904, 4.925787591]","[16.03956539, 5.547319197]","[18.07208208, 6.247902379]","[20.36186096, 7.037499418]","[22.94143725, 7.927336106]"
1512871,1348722,323.3860606,1,0,1,"[5.285714286, 7.857142857]","[5.641568361, 7.72585868]","[6.005376451, 7.629046847]","[6.378221752, 7.565023582]","[6.761180468, 7.532294224]","[7.155326168, 7.529540306]","[7.561733949, 7.555607815]","[7.98148446, 7.609496516]","[8.415667777, 7.690350251]","[8.865387206, 7.797448111]","[9.33176291, 7.930196615]","[9.815935508, 8.088122548]","[10.31906967, 8.27086642]","[10.84235751, 8.478176939]"
1735547,823773,1697.999355,0,1,2,"[4.0, 3.714285714]","[4.232964623, 4.042723149]","[4.482441546, 4.397021137]","[4.74966862, 4.779166363]","[5.035977697, 5.191297095]","[5.342801785, 5.635714702]","[5.671682738, 6.114896034]","[6.02427953, 6.631506745]","[6.402377156, 7.188415611]","[6.807896201, 7.78870992]","[7.242903149, 8.435712039]","[7.70962147, 9.132997229]","[8.210443519, 9.884412749]","[8.747943345, 10.69409841]"
1123274,699715,1803.500959,1,0,1,"[8.285714286, 2.0]","[9.262667344, 2.226227689]","[10.35430507, 2.479977613]","[11.57412777, 2.764393827]","[12.93721786, 3.082998749]","[14.46042528, 3.439736581]","[16.16257419, 3.839021841]","[18.06469376, 4.285793637]","[20.1902758, 4.785576361]","[22.56556191, 5.344547448]","[25.21986388, 5.969613059]","[28.18592088, 6.668492568]","[31.50029769, 7.449812854]","[35.20382854, 8.323213505]"
1006881,1617559,1158.109184,1,0,1,"[3.714285714, 8.285714286]","[4.803543792, 8.6639086]","[6.049163047, 9.132441979]","[7.476441415, 9.704641088]","[9.114663239, 10.39597492]","[10.99772931, 11.22439247]","[13.16488606, 12.21071376]","[15.66156908, 13.37908241]","[18.54037875, 14.75748939]","[21.8622089, 16.37837932]","[25.69755076, 18.2793515]","[30.12800127, 20.50397144]","[35.24800373, 23.10270839]","[41.16685995, 26.13402018]"
1625255,1143098,1201.813654,0,1,2,"[8.428571429, 1.0]","[8.693892934, 1.640074337]","[8.981189297, 2.34510239]","[9.292547513, 3.1213402]","[9.630254646, 3.975643635]","[9.996816972, 4.915525692]","[10.39498099, 5.949219329]","[10.82775641, 7.085746187]","[11.29844133, 8.334991857]","[11.81064983, 9.707788273]","[12.36834219, 11.2160039]","[12.97585797, 12.87264245]","[13.63795223, 14.69195082]","[14.35983522, 16.68953731]"
1197417,1438229,1179.542614,1,0,1,"[1.571428571, 0.428571429]","[1.84689379, 0.529755322]","[2.172416929, 0.648330195]","[2.55702598, 0.787469485]","[3.011379321, 0.950918425]","[3.548059936, 1.143097317]","[4.181922677, 1.369223416]","[4.930504111, 1.635454807]","[5.81450622, 1.949060216]","[6.85836724, 2.318619449]","[8.090935223, 2.754259932]","[9.546262715, 3.267935845]","[11.2645444, 3.873757544]","[13.29322316, 4.588380276]"
826838,1260860,1363.311975,1,0,1,"[7.142857143, 6.571428571]","[7.747313786, 7.039276194]","[8.398799762, 7.547094673]","[9.101135051, 8.097975819]","[9.858441964, 8.695262909]","[10.67516924, 9.342570494]","[11.55611807, 10.04380579]","[12.50647008, 10.80319173]","[13.53181764, 11.62529189]","[14.63819637, 12.51503736]","[15.8321203, 13.47775565]","[17.12061974, 14.51920201]","[18.511282, 15.64559309]","[20.01229536, 16.86364324]"
1249501,730625,1490.419714,0,1,2,"[6.857142857, 2.714285714]","[6.48811137, 3.132631155]","[6.180897232, 3.50944469]","[5.927266912, 3.850720396]","[5.72011783, 4.161638369]","[5.553323788, 4.446676149]","[5.421601369, 4.709705043]","[5.320394762, 4.954073161]","[5.245776302, 5.182677122]","[5.19436061, 5.398023967]","[5.163230478, 5.602284601]","[5.149872916, 5.797339911]","[5.152123942, 5.984820588]","[5.16812093, 6.166141492]"
1062598,1788602,2097.265641,1,0,1,"[2.0, 4.142857143]","[2.374094526, 4.317885849]","[2.787651545, 4.522397573]","[3.245393007, 4.759561792]","[3.752587332, 5.032925181]","[4.315113126, 5.346455317]","[4.939530276, 5.704589445]","[5.633159259, 6.11228892]","[6.404169674, 6.575099977]","[7.261679056, 7.099221591]","[8.215863085, 7.69158118]","[9.278078555, 8.359919108]","[10.46100056, 9.112882979]","[11.77877551, 9.960132862]"
705929,1244552,357.3963807,1,0,1,"[7.285714286, 2.714285714]","[7.810834876, 3.115809696]","[8.384399188, 3.562465431]","[9.011289204, 4.059051382]","[9.696890962, 4.610868908]","[10.44714682, 5.223774698]","[11.26861311, 5.904238656]","[12.16852378, 6.659407762]","[13.15486051, 7.497176563]","[14.23643012, 8.426264958]","[15.4229499, 9.456304023]","[16.72514173, 10.5979307]","[18.15483579, 11.86289228]","[19.7250849, 13.26416155]"
1287960,1601102,1146.661063,1,0,1,"[6.142857143, 3.428571429]","[7.450549316, 4.059004564]","[9.026778144, 4.811206273]","[10.92591099, 5.709216978]","[13.21325348, 6.781866195]","[15.96724163, 8.063729441]","[19.28207142, 9.596276278]","[23.27085221, 11.42924751]","[28.0693874, 13.62230709]","[33.84070548, 16.24702314]","[40.78048852, 19.38924333]","[49.12357255, 23.15194228]","[59.15172698, 27.6586338]","[71.20295854, 33.05745864]"
1769754,1150139,1513.297445,0,1,2,"[6.142857143, 3.142857143]","[6.987613306, 3.983754515]","[7.975875943, 4.996160112]","[9.133936275, 6.213119418]","[10.49300892, 7.673950255]","[12.09015868, 9.42542719]","[13.96940179, 11.52318872]","[16.18301419, 14.03340882]","[18.79308568, 17.03478222]","[21.87336582, 20.62088151]","[25.51145585, 24.90295508]","[29.81141104, 30.01324715]","[34.89682958, 36.10893597]","[40.91451772, 43.37680287]"
1208985,669120,2061.621635,0,1,2,"[6.571428571, 5.142857143]","[5.985503334, 6.131075124]","[5.48960042, 7.212590945]","[5.0762895, 8.403789449]","[4.739382351, 9.722716651]","[4.473840112, 11.18935111]","[4.275697705, 12.82590426]","[4.142004416, 14.65715365]","[4.070779692, 16.71081399]","[4.060983404, 19.01795167]","[4.112500203, 21.61344823]","[4.226137663, 24.53651933]","[4.403638127, 27.83129658]","[4.647704413, 31.54748045]"
1044647,1264806,1698.354249,1,0,1,"[7.142857143, 6.428571429]","[9.222707799, 8.213862829]","[11.8985077, 10.50548179]","[15.34036526, 13.44765096]","[19.76686147, 17.22568207]","[25.45882866, 22.07766301]","[32.77702555, 28.30945518]","[42.18479763, 36.31392981]","[54.27710471, 46.59562449]","[69.81767291, 59.80232541]","[89.78647842, 76.76547387]","[115.440346, 98.55180078]","[148.3901102, 126.5291872]","[190.6986099, 162.4504938]"
1745216,1721131,1244.208468,0,1,2,"[3.428571429, 0.714285714]","[3.50576672, 1.008755192]","[3.599181058, 1.320346368]","[3.709894313, 1.650969828]","[3.839098312, 2.002692341]","[3.988106253, 2.377751465]","[4.158362998, 2.778571423]","[4.351456314, 3.207780398]","[4.569129131, 3.668229328]","[4.813292923, 4.163012377]","[5.08604231, 4.695489203]","[5.389670979, 5.2693092]","[5.726689051, 5.888437886]","[6.099842016, 6.557185626]"
1792398,1737983,1727.203848,0,1,2,"[2.714285714, 5.857142857]","[3.925884151, 7.270190945]","[5.532854835, 9.091501612]","[7.657802759, 11.44449445]","[10.46095477, 14.49025773]","[14.15167015, 18.43905955]","[19.00346459, 23.5653712]","[25.37361526, 30.22746996]","[33.72873535, 38.8930085]","[44.67812154, 50.17235307]","[59.01721356, 64.86202717]","[77.78419215, 84.00128331]","[102.3336152, 108.9456969]","[134.4321073, 141.4627881]"
1725100,1393081,1144.682006,0,1,2,"[1.0, 6.714285714]","[1.333570135, 6.716309476]","[1.633318724, 6.729133307]","[1.903388409, 6.751611684]","[2.147425917, 6.782738556]","[2.368641559, 6.821630645]","[2.569861635, 6.867512734]","[2.753574506, 6.919704735]","[2.921971158, 6.977610303]","[3.076980911, 7.040706811]","[3.220302827, 7.108536537]","[3.35343335, 7.180698904]","[3.477690638, 7.256843655]","[3.594235974, 7.336664843]"
1053941,1500705,1753.025192,1,0,1,"[8.285714286, 0.428571429]","[8.348678262, 0.71284343]","[8.417759318, 0.967222948]","[8.49239625, 1.195365349]","[8.572097641, 1.400486517]","[8.656433488, 1.585415773]","[8.745027829, 1.752642457]","[8.837552264, 1.904356859]","[8.933720259, 2.042486238]","[9.033282125, 2.168726522]","[9.136020615, 2.284570164]","[9.241747045, 2.391330658]","[9.350297881, 2.490164094]","[9.461531743, 2.582088126]"
995221,1391673,456.0482381,0,1,2,"[1.285714286, 3.0]","[1.282336372, 3.383410414]","[1.29713281, 3.804139705]","[1.329819527, 4.267107676]","[1.380372338, 4.777695853]","[1.449019541, 5.341810736]","[1.536238265, 5.965952664]","[1.642754415, 6.657291133]","[1.769546124, 7.423747483]","[1.91785065, 8.274085868]","[2.089174735, 9.218013544]","[2.285308449, 10.26629162]","[2.508342653, 11.43085756]","[2.760690187, 12.72496073]"
773076,1427280,1081.30132,0,1,2,"[6.714285714, 3.428571429]","[6.585813005, 3.860146793]","[6.499647144, 4.32002417]","[6.455514822, 4.811413993]","[6.45341628, 5.33775518]","[6.493627163, 5.902739169]","[6.576702176, 6.510335778]","[6.703480591, 7.164821036]","[6.875093643, 7.870807204]","[7.09297387, 8.633275169]","[7.358866485, 9.457609455]","[7.67484285, 10.34963608]","[8.043316159, 11.31566352]","[8.467059436, 12.36252709]"
602391,969377,1028.211839,1,0,1,"[6.571428571, 5.428571429]","[7.109928989, 5.645336989]","[7.686593592, 5.877931916]","[8.304134121, 6.127481329]","[8.965454234, 6.395190192]","[9.673662984, 6.682348961]","[10.43208921, 6.990339611]","[11.24429695, 7.320642088]","[12.11410183, 7.674841213]","[13.04558874, 8.054634075]","[14.04313057, 8.461837932]","[15.11140822, 8.89839863]","[16.25543199, 9.366399631]","[17.48056459, 9.868071707]"
1286976,1169468,1144.39221,1,0,1,"[5.714285714, 6.714285714]","[6.85114452, 7.387049049]","[8.140692139, 8.148040866]","[9.603189229, 9.008959755]","[11.26158072, 9.983054726]","[13.14185047, 11.08533023]","[15.27342278, 12.33277834]","[17.68961621, 13.74464122]","[20.42815753, 15.34270844]","[23.53176216, 17.15165296]","[27.04879091, 19.19941132]","[31.03399241, 21.51761367]","[35.5493415, 24.14206968]","[40.66498649, 27.1133177]"
1610672,1746862,610.3199741,1,0,1,"[4.857142857, 1.714285714]","[4.933030143, 1.82686075]","[5.014136328, 1.941110156]","[5.100534889, 2.057154968]","[5.192304908, 2.175117829]","[5.289531143, 2.295123112]","[5.392304104, 2.417297056]","[5.50072013, 2.541767899]","[5.614881476, 2.668666003]","[5.734896419, 2.798124017]","[5.86087933, 2.930276971]","[5.992950815, 3.065262467]","[6.131237799, 3.203220788]","[6.275873649, 3.344295043]"
1183970,1673890,2082.982542,1,0,1,"[8.0, 1.0]","[8.855727318, 1.465873249]","[9.824881247, 1.973380305]","[10.92126012, 2.528498064]","[12.16039448, 3.137909384]","[13.55976129, 3.809092657]","[15.13902456, 4.550422355]","[16.92030583, 5.371281967]","[18.92848794, 6.282190829]","[21.19155596, 7.29494644]","[23.7409804, 8.422784407]","[26.61214715, 9.680557952]","[29.84483993, 11.08493939]","[33.48378165, 12.6546463]"
1708003,1630759,1375.673801,1,0,1,"[7.428571429, 7.285714286]","[8.29440056, 8.143553033]","[9.261390374, 9.102105059]","[10.34137005, 10.17317431]","[11.54755159, 11.36994609]","[12.89469128, 12.70714838]","[14.39926972, 14.2012318]","[16.07969299, 15.87057064]","[17.9565171, 17.73568714]","[20.05269836, 19.81950172]","[22.3938728, 22.14761221]","[25.00866784, 24.74860536]","[27.92905006, 27.65440426]","[31.19071294, 30.90065591]"
882552,1491685,1635.783613,0,1,2,"[5.714285714, 7.0]","[6.951805587, 8.61695144]","[8.460849106, 10.60152142]","[10.30141953, 13.03656658]","[12.54682455, 16.02352012]","[15.28662744, 19.68653947]","[18.63025055, 24.17757498]","[22.71137413, 29.68256248]","[27.69330414, 36.42898605]","[33.77551912, 44.69511003]","[41.20165041, 54.82124227]","[50.26920252, 67.22346664]","[61.34138219, 82.41037228]","[74.86147753, 101.0034131]"
1024644,876733,1851.021815,0,1,2,"[7.428571429, 0.857142857]","[7.969036355, 1.57146108]","[8.56724516, 2.401495857]","[9.230478311, 3.363457051]","[9.966979289, 4.475754315]","[10.78608336, 5.759292717]","[11.69836354, 7.23780785]","[12.71579611, 8.9382455]","[13.85194809, 10.89119183]","[15.12218988, 13.13136077]","[16.54393602, 15.69814564]","[18.13691805, 18.636244]","[19.92349367, 21.99636464]","[21.92899648, 25.83602697]"
1530262,1341447,569.0558373,1,0,1,"[4.142857143, 2.285714286]","[4.739324293, 2.43670809]","[5.410461255, 2.61797065]","[6.166327776, 2.832746339]","[7.018285754, 3.084756428]","[7.979171238, 3.378258087]","[9.063488658, 3.718111283]","[10.2876306, 4.109854768]","[11.67012601, 4.559792129]","[13.23192067, 5.075089297]","[14.99669453, 5.663885064]","[16.99121992, 6.335416107]","[19.24576646, 7.100158477]","[21.79455852, 7.969987723]"
755094,1195236,896.2196513,1,0,1,"[3.714285714, 7.428571429]","[4.954770439, 7.477941068]","[6.358155433, 7.569521624]","[7.949505913, 7.708477616]","[9.757600084, 7.900781956]","[11.81548156, 8.153335159]","[14.16109333, 8.474102288]","[16.83800463, 8.872270141]","[19.89624503, 9.358427876]","[23.39325973, 9.944774126]","[27.39500516, 10.64535493]","[31.97720264, 11.47633644]","[37.22677408, 12.45631777]","[43.24348424, 13.60668974]"
867143,726701,1125.835719,0,1,2,"[4.285714286, 2.142857143]","[4.204702039, 2.354531987]","[4.140057348, 2.557436095]","[4.09047311, 2.752698001]","[4.054771775, 2.941347985]","[4.0318933, 3.124327552]","[4.020884249, 3.302498017]","[4.020887924, 3.476648302]","[4.031135423, 3.64750199]","[4.050937567, 3.815723718]","[4.07967758, 3.98192498]","[4.116804451, 4.1466694]","[4.161826909, 4.310477523]","[4.214308077, 4.473831091]"
1400520,768266,368.3197742,1,0,1,"[6.142857143, 0.142857143]","[6.65428307, 0.355576533]","[7.221733937, 0.595684075]","[7.851618635, 0.866376438]","[8.551082961, 1.171218864]","[9.328094299, 1.514187551]","[10.19153599, 1.89971689]","[11.15131257, 2.332752132]","[12.21846696, 2.818808056]","[13.40531112, 3.364034381]","[14.72557168, 3.975288661]","[16.19455209, 4.660217461]","[17.82931326, 5.427346839]","[19.64887499, 6.286183166]"
1338676,601072,124.6508996,0,1,2,"[5.142857143, 6.428571429]","[5.579214844, 6.900044523]","[6.050697625, 7.407580153]","[6.560083076, 7.953977228]","[7.110366816, 8.542252551]","[7.704779516, 9.175657724]","[8.346805239, 9.85769735]","[9.040201203, 10.59214863]","[9.789019081, 11.38308246]","[10.59762792, 12.23488614]","[11.47073884, 13.15228779]","[12.41343166, 14.14038265]","[13.4311835, 15.20466137]","[14.5298997, 16.35104044]"
1036783,1606370,1281.0494,0,1,2,"[5.857142857, 8.142857143]","[6.115505502, 8.486225041]","[6.384250729, 8.844422374]","[6.663860433, 9.218064007]","[6.954834143, 9.607791842]","[7.257689967, 10.01427591]","[7.572965504, 10.43821543]","[7.901218891, 10.88034008]","[8.243029728, 11.34141108]","[8.599000218, 11.82222263]","[8.969756135, 12.32360306]","[9.355948054, 12.84641642]","[9.758252365, 13.39156371]","[10.17737261, 13.95998461]"
1453845,1084057,415.875905,1,0,1,"[5.714285714, 0.857142857]","[6.080844172, 1.07831907]","[6.479656426, 1.327405621]","[6.914004135, 1.607555554]","[7.387519149, 1.922268444]","[7.904221383, 2.275428194]","[8.468560758, 2.671344886]","[9.085463736, 3.114801226]","[9.760384859, 3.611104002]","[10.49936387, 4.166141109]","[11.309089, 4.786444759]","[12.19696715, 5.47926155]","[13.17120162, 6.252630105]","[14.24087819, 7.115467094]"
1304449,1515704,1861.827157,0,1,2,"[3.0, 6.142857143]","[3.40023554, 6.862478955]","[3.850957268, 7.667805833]","[4.358384785, 8.569123105]","[4.929495567, 9.577954082]","[5.572116822, 10.70720918]","[6.295028313, 11.97135275]","[7.108077646, 13.38659009]","[8.022309441, 14.97107688]","[9.050109975, 16.74515354]","[10.20536922, 18.73160771]","[11.50366235, 20.9559682]","[12.96245308, 23.4468339]","[14.60132118, 26.2362419]"
648951,1712548,106.5538047,0,1,2,"[3.571428571, 2.857142857]","[3.409186837, 3.182746588]","[3.272689356, 3.52248414]","[3.160505824, 3.878291462]","[3.071395165, 4.252169644]","[3.004293448, 4.646196675]","[2.958303226, 5.062539454]","[2.932684182, 5.503466122]","[2.926844996, 5.971358811]","[2.940336359, 6.468726866]","[2.972845072, 6.998220601]","[3.024189142, 7.562645706]","[3.09431385, 8.164978346]","[3.183288719, 8.808381077]"
1049708,943553,973.5792444,1,0,1,"[3.142857143, 4.0]","[3.466029001, 3.872739591]","[3.809707977, 3.7695131]","[4.175952677, 3.689632437]","[4.566955012, 3.632554126]","[4.985053275, 3.597875628]","[5.432746064, 3.585332541]","[5.912707154, 3.594796636]","[6.427801389, 3.626274743]","[6.981101684, 3.679908453]","[7.575907258, 3.755974647]","[8.215763172, 3.854886842]","[8.904481322, 3.97719737]","[9.646163006, 4.123600398]"
1454424,919806,1812.597014,1,0,1,"[5.142857143, 4.571428571]","[5.663362082, 4.390084065]","[6.220796822, 4.233639746]","[6.818702709, 4.101325733]","[7.460883236, 3.99251036]","[8.151428164, 3.906697306]","[8.89473947, 3.84352349]","[9.695559285, 3.802757754]","[10.55900001, 3.784300303]","[11.49057676, 3.788182929]","[12.49624238, 3.814570001]","[13.5824252, 3.86376025]","[14.75606985, 3.936189348]","[16.02468123, 4.032433311]"
628912,882442,1082.783017,1,0,1,"[7.857142857, 1.285714286]","[7.947437798, 1.367770474]","[8.042783263, 1.446853315]","[8.143008925, 1.523236633]","[8.247960528, 1.597174911]","[8.357498756, 1.668904742]","[8.471498186, 1.738646164]","[8.589846311, 1.806603914]","[8.712442663, 1.872968553]","[8.839197966, 1.937917545]","[8.970033368, 2.001616258]","[9.10487976, 2.064218831]","[9.243677069, 2.125869087]","[9.386373718, 2.186701234]"
1758390,694305,1071.330659,0,1,2,"[0.285714286, 5.714285714]","[0.457491092, 6.655063415]","[0.654469543, 7.754584945]","[0.880995077, 9.039501421]","[1.142139723, 10.54093595]","[1.443824024, 12.29523173]","[1.792959344, 14.34482455]","[2.197613921, 16.73926006]","[2.66720659, 19.5363794]","[3.212732736, 22.80370046]","[3.847027812, 26.62002666]","[4.585074536, 31.07731936]","[5.44436081, 36.28287534]","[6.44529683, 42.361859]"
1621699,1449461,610.8452773,1,0,1,"[2.428571429, 7.857142857]","[3.276462372, 8.765439805]","[4.281283615, 9.800204654]","[5.468918432, 10.98051251]","[6.86938167, 12.3283974]","[8.517471859, 13.86931502]","[10.45352565, 15.63267794]","[12.72429038, 17.65247432]","[15.38393329, 19.96798339]","[18.49520859, 22.62460269]","[22.1308062, 25.67480379]","[26.37491138, 29.17923743]","[31.32500585, 33.20800956]","[37.09394923, 37.84215608]"
1703101,971200,153.6913081,0,1,2,"[4.857142857, 2.285714286]","[4.439598807, 2.77680183]","[4.081847858, 3.322606974]","[3.779673699, 3.932919335]","[3.529631674, 4.618761057]","[3.329012667, 5.392586937]","[3.175817611, 6.268511584]","[3.068742524, 7.26256727]","[3.007174006, 8.392997757]","[2.991195425, 9.680592743]","[3.021604069, 11.14906952]","[3.099939814, 12.82550861]","[3.228525956, 14.74085087]","[3.410523146, 16.93046547]"
988086,1141347,203.7933055,0,1,2,"[0.571428571, 3.857142857]","[0.835895851, 4.337425087]","[1.136238152, 4.890320006]","[1.477816027, 5.526530737]","[1.866781041, 6.25834205]","[2.310192571, 7.099853737]","[2.816151806, 8.067248374]","[3.393955526, 9.179098518]","[4.054272418, 10.45671891]","[4.809345492, 11.92457074]","[5.673224038, 13.61072479]","[6.662029917, 15.54739304]","[7.794262592, 17.77153744]","[9.091149266, 20.32556853]"
873172,1388120,867.2579339,0,1,2,"[5.714285714, 1.285714286]","[5.147422229, 1.838203342]","[4.669662929, 2.40895138]","[4.272081953, 3.006379706]","[3.947143014, 3.639166844]","[3.688558823, 4.316376823]","[3.491172281, 5.047590965]","[3.350856985, 5.843045294]","[3.264435456, 6.713775296]","[3.229613294, 7.671770307]","[3.244928017, 8.730139694]","[3.3097116, 9.903292982]","[3.424065815, 11.20713651]","[3.588849781, 12.65928926]"
1321593,1782186,1497.668007,0,1,2,"[0.714285714, 1.714285714]","[0.774554809, 1.936780973]","[0.842375575, 2.186097041]","[0.918660685, 2.465484895]","[1.0044334, 2.778589309]","[1.100840975, 3.129496545]","[1.209169668, 3.522787819]","[1.330861574, 3.9635992]","[1.467533491, 4.457688773]","[1.620998084, 5.011511948]","[1.79328759, 5.632305836]","[1.986680399, 6.328183823]","[2.203730843, 7.10824157]","[2.447302593, 7.982675806]"
730568,833866,433.9219523,1,0,1,"[8.0, 0.142857143]","[8.677010512, 0.332086227]","[9.424465991, 0.525700767]","[10.24854948, 0.725161416]","[11.15606522, 0.931986367]","[12.15449411, 1.147762984]","[13.25205459, 1.374160043]","[14.45776935, 1.612940666]","[15.78153833, 1.865976073]","[17.23421876, 2.135260223]","[18.82771263, 2.422925484]","[20.57506236, 2.731259433]","[22.49055538, 3.062722918]","[24.5898383, 3.419969518]"
1704669,1316166,1857.596852,0,1,2,"[3.571428571, 7.714285714]","[3.982238405, 7.950901603]","[4.375825561, 8.214662862]","[4.756583649, 8.504433002]","[5.128358707, 8.81936548]","[5.494532177, 9.158867518]","[5.858092001, 9.522569433]","[6.221693661, 9.910298653]","[6.587712616, 10.32205775]","[6.958289356, 10.75800594]","[7.335368168, 11.21844356]","[7.720730521, 11.70379908]","[8.116023885, 12.21461835]","[8.522786659, 12.75155569]"
701336,624994,1478.051966,0,1,2,"[1.0, 4.714285714]","[1.138164896, 5.167439931]","[1.288960881, 5.666874218]","[1.453700476, 6.21721501]","[1.633826577, 6.823553699]","[1.830925566, 7.491493081]","[2.046741729, 8.227198423]","[2.283193113, 9.037453615]","[2.542388951, 9.929722861]","[2.826648831, 10.91221847]","[3.138523752, 11.99397533]","[3.480819279, 13.18493273]","[3.856620985, 14.49602419]","[4.269322405, 15.93927612]"
